UID Class Diagram,Diagram Type,vBusiness Area,vBusiness Domain,Service Domain,Class Diagram,Referenced Element,Referenced Element Type,
177a1d01-60b1-ea11-829f-06cfa6a4383a,SD BOM diagram,Products,Market Trading,Market Order Execution,Market Order Execution BOM Diagram,Transaction,Class,
177a1d01-60b1-ea11-829f-06cfa6a4383a,SD BOM diagram,Products,Market Trading,Market Order Execution,Market Order Execution BOM Diagram,InvestmentAccount,Class,
177a1d01-60b1-ea11-829f-06cfa6a4383a,SD BOM diagram,Products,Market Trading,Market Order Execution,Market Order Execution BOM Diagram,CashAccount,Class,
177a1d01-60b1-ea11-829f-06cfa6a4383a,SD BOM diagram,Products,Market Trading,Market Order Execution,Market Order Execution BOM Diagram,MarketOrder,Class,
177a1d01-60b1-ea11-829f-06cfa6a4383a,SD BOM diagram,Products,Market Trading,Market Order Execution,Market Order Execution BOM Diagram,MarketTradeTransaction,Class,
177a1d01-60b1-ea11-829f-06cfa6a4383a,SD BOM diagram,Products,Market Trading,Market Order Execution,Market Order Execution BOM Diagram,Instruction,Class,
177a1d01-60b1-ea11-829f-06cfa6a4383a,SD BOM diagram,Products,Market Trading,Market Order Execution,Market Order Execution BOM Diagram,PartyRole,Class,
177a1d01-60b1-ea11-829f-06cfa6a4383a,SD BOM diagram,Products,Market Trading,Market Order Execution,Market Order Execution BOM Diagram,Party,Class,
177a1d01-60b1-ea11-829f-06cfa6a4383a,SD BOM diagram,Products,Market Trading,Market Order Execution,Market Order Execution BOM Diagram,MarketOrderInvolvement,Class,
177a1d01-60b1-ea11-829f-06cfa6a4383a,SD BOM diagram,Products,Market Trading,Market Order Execution,Market Order Execution BOM Diagram,Security,Class,
177a1d01-60b1-ea11-829f-06cfa6a4383a,SD BOM diagram,Products,Market Trading,Market Order Execution,Market Order Execution BOM Diagram,MarketTrade,Class,
177a1d01-60b1-ea11-829f-06cfa6a4383a,SD BOM diagram,Products,Market Trading,Market Order Execution,Market Order Execution BOM Diagram,SecuritiesPosition,Class,
b4a2829b-a68b-ea11-8295-06e7a30f2f68,SD BOM diagram,Business Development,Solution Development,System Development,System Development BOM Diagram,System Development BOM Diagram,referred class diagrams,
b4a2829b-a68b-ea11-8295-06e7a30f2f68,SD BOM diagram,Business Development,Solution Development,System Development,System Development BOM Diagram,Project,Class,
b4a2829b-a68b-ea11-8295-06e7a30f2f68,SD BOM diagram,Business Development,Solution Development,System Development,System Development BOM Diagram,ITSystemDevelopmentProject,Class,
b4a2829b-a68b-ea11-8295-06e7a30f2f68,SD BOM diagram,Business Development,Solution Development,System Development,System Development BOM Diagram,Deliverable,Class,
b4a2829b-a68b-ea11-8295-06e7a30f2f68,SD BOM diagram,Business Development,Solution Development,System Development,System Development BOM Diagram,ITSystem,Class,
b4a2829b-a68b-ea11-8295-06e7a30f2f68,SD BOM diagram,Business Development,Solution Development,System Development,System Development BOM Diagram,ITSystemDevelopmentDeliverable,Class,
46469e98-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Products,Advisory Services,Consumer Advisory Services,Consumer Advisory Services BOM Diagram,"Consumer Advisory Services BOM Diagram, Agreement-Product Helper Diagram, Arrangement Fulfillment Helper Diagram, System-Session Helper Diagram, Arrangement-Product Feature- Service Helper Diagram, Fee Helper Diagram, Customer Position BOM Diagram, Party Helper Diagram",referred class diagrams,
46469e98-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Products,Advisory Services,Consumer Advisory Services,Consumer Advisory Services BOM Diagram,BankingProduct,Class,
46469e98-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Products,Advisory Services,Consumer Advisory Services,Consumer Advisory Services BOM Diagram,Arrangement,Class,
46469e98-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Products,Advisory Services,Consumer Advisory Services,Consumer Advisory Services BOM Diagram,FinancialAdvisoryServiceArrangement,Class,
46469e98-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Products,Advisory Services,Consumer Advisory Services,Consumer Advisory Services BOM Diagram,Agreement,Class,
46469e98-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Products,Advisory Services,Consumer Advisory Services,Consumer Advisory Services BOM Diagram,ProductFeature,Class,
46469e98-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Products,Advisory Services,Consumer Advisory Services,Consumer Advisory Services BOM Diagram,FinancialAdvisoryService,Class,
46469e98-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Products,Advisory Services,Consumer Advisory Services,Consumer Advisory Services BOM Diagram,FinancialAdvisoryServiceAgreement,Class,
46469e98-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Products,Advisory Services,Consumer Advisory Services,Consumer Advisory Services BOM Diagram,Session,Class,
46469e98-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Products,Advisory Services,Consumer Advisory Services,Consumer Advisory Services BOM Diagram,FinancialAdvisoryServiceSession,Class,
46469e98-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Products,Advisory Services,Consumer Advisory Services,Consumer Advisory Services BOM Diagram,ArrangementFulfilmentEvent,Class,
46469e98-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Products,Advisory Services,Consumer Advisory Services,Consumer Advisory Services BOM Diagram,System,Class,
46469e98-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Products,Advisory Services,Consumer Advisory Services,Consumer Advisory Services BOM Diagram,FinancialAdvisoryServiceArrangementFulfilmentEvent,Class,
46469e98-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Products,Advisory Services,Consumer Advisory Services,Consumer Advisory Services BOM Diagram,ProductGuidanceAdvisoryService,Class,
46469e98-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Products,Advisory Services,Consumer Advisory Services,Consumer Advisory Services BOM Diagram,FeeArrangementFulfilmentEvent,Class,
46469e98-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Products,Advisory Services,Consumer Advisory Services,Consumer Advisory Services BOM Diagram,FinancialPlanningAdvisoryService,Class,
46469e98-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Products,Advisory Services,Consumer Advisory Services,Consumer Advisory Services BOM Diagram,FeeProductFeature,Class,
46469e98-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Products,Advisory Services,Consumer Advisory Services,Consumer Advisory Services BOM Diagram,FinancialAdvisoryServiceInvolvement,Class,
46469e98-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Products,Advisory Services,Consumer Advisory Services,Consumer Advisory Services BOM Diagram,TaxOptimizationAdvisoryServiceArrangement,Class,
46469e98-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Products,Advisory Services,Consumer Advisory Services,Consumer Advisory Services BOM Diagram,FeeArrangement,Class,
46469e98-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Products,Advisory Services,Consumer Advisory Services,Consumer Advisory Services BOM Diagram,TaxOptimizationAdvisoryService,Class,
46469e98-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Products,Advisory Services,Consumer Advisory Services,Consumer Advisory Services BOM Diagram,FeeArrangementModality,Class,
46469e98-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Products,Advisory Services,Consumer Advisory Services,Consumer Advisory Services BOM Diagram,ProductGuidanceAdvisoryServiceArrangementFulfilmentEvent,Class,
46469e98-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Products,Advisory Services,Consumer Advisory Services,Consumer Advisory Services BOM Diagram,FinancialPlanningAdvisoryServiceArrangement,Class,
46469e98-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Products,Advisory Services,Consumer Advisory Services,Consumer Advisory Services BOM Diagram,TaxOptimizationAdvisoryServiceArrangementFulfilmentEvent,Class,
46469e98-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Products,Advisory Services,Consumer Advisory Services,Consumer Advisory Services BOM Diagram,FinancialPlanningAdvisoryServiceArrangementFulfilmentEvent,Class,
46469e98-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Products,Advisory Services,Consumer Advisory Services,Consumer Advisory Services BOM Diagram,ProductGuidanceAdvisoryServiceArrangement,Class,
46469e98-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Products,Advisory Services,Consumer Advisory Services,Consumer Advisory Services BOM Diagram,CustomerPositionState,Class,
46469e98-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Products,Advisory Services,Consumer Advisory Services,Consumer Advisory Services BOM Diagram,Party,Class,
46469e98-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Products,Advisory Services,Consumer Advisory Services,Consumer Advisory Services BOM Diagram,PartyRole,Class,
2a2c6c8f-8b8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Business Development,Intelectual Property And Knowledge,Intellectual Property Portfolio,Intellectual Property Portfolio BOM Diagram,"Intellectual Property Portfolio BOM Diagram, Party Helper Diagram, Document Helper Diagram",referred class diagrams,
2a2c6c8f-8b8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Business Development,Intelectual Property And Knowledge,Intellectual Property Portfolio,Intellectual Property Portfolio BOM Diagram,Asset,Class,
2a2c6c8f-8b8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Business Development,Intelectual Property And Knowledge,Intellectual Property Portfolio,Intellectual Property Portfolio BOM Diagram,IntellectualProperty,Class,
2a2c6c8f-8b8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Business Development,Intelectual Property And Knowledge,Intellectual Property Portfolio,Intellectual Property Portfolio BOM Diagram,IntellectualPropertyMaintenance,Class,
2a2c6c8f-8b8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Business Development,Intelectual Property And Knowledge,Intellectual Property Portfolio,Intellectual Property Portfolio BOM Diagram,Routine,Class,
2a2c6c8f-8b8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Business Development,Intelectual Property And Knowledge,Intellectual Property Portfolio,Intellectual Property Portfolio BOM Diagram,IntellectualPropertyAdministrativePlan,Class,
2a2c6c8f-8b8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Business Development,Intelectual Property And Knowledge,Intellectual Property Portfolio,Intellectual Property Portfolio BOM Diagram,AdministrativePlan,Class,
2a2c6c8f-8b8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Business Development,Intelectual Property And Knowledge,Intellectual Property Portfolio,Intellectual Property Portfolio BOM Diagram,Jurisdiction,Class,
2a2c6c8f-8b8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Business Development,Intelectual Property And Knowledge,Intellectual Property Portfolio,Intellectual Property Portfolio BOM Diagram,IntellectualPropertyInvolvement,Class,
2a2c6c8f-8b8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Business Development,Intelectual Property And Knowledge,Intellectual Property Portfolio,Intellectual Property Portfolio BOM Diagram,intellectualPropertyProtectionMechanism,Class,
2a2c6c8f-8b8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Business Development,Intelectual Property And Knowledge,Intellectual Property Portfolio,Intellectual Property Portfolio BOM Diagram,Document,Class,
2a2c6c8f-8b8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Business Development,Intelectual Property And Knowledge,Intellectual Property Portfolio,Intellectual Property Portfolio BOM Diagram,Party,Class,
2a2c6c8f-8b8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Business Development,Intelectual Property And Knowledge,Intellectual Property Portfolio,Intellectual Property Portfolio BOM Diagram,PartyRole,Class,
2a2c6c8f-8b8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Business Development,Intelectual Property And Knowledge,Intellectual Property Portfolio,Intellectual Property Portfolio BOM Diagram,IntellectualPropertyAssignment,Class,
ea46b8fb-8d8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Analysis,Investment Portfolio Analysis BOM Diagram,"Investment Portfolio Analysis BOM Diagram, Party Helper Diagram, Financial Market Research BOM Diagram, Analysis Helper Diagram",referred class diagrams,
ea46b8fb-8d8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Analysis,Investment Portfolio Analysis BOM Diagram,Analysis,Class,
ea46b8fb-8d8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Analysis,Investment Portfolio Analysis BOM Diagram,InvestmentAccount,Class,
ea46b8fb-8d8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Analysis,Investment Portfolio Analysis BOM Diagram,InvestmentPortfolioAnalysis,Class,
ea46b8fb-8d8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Analysis,Investment Portfolio Analysis BOM Diagram,InvestmentPortfolioAnalysisReport,Class,
ea46b8fb-8d8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Analysis,Investment Portfolio Analysis BOM Diagram,FinancialMarketResearchReport,Class,
ea46b8fb-8d8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Analysis,Investment Portfolio Analysis BOM Diagram,FinancialAsset,Class,
ea46b8fb-8d8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Analysis,Investment Portfolio Analysis BOM Diagram,AnalysisReport,Class,
ea46b8fb-8d8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Analysis,Investment Portfolio Analysis BOM Diagram,FinancialMarket,Class,
ea46b8fb-8d8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Analysis,Investment Portfolio Analysis BOM Diagram,InvestmentPortfolioSensitivityAnalysis,Class,
ea46b8fb-8d8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Analysis,Investment Portfolio Analysis BOM Diagram,Algorithm,Class,
ea46b8fb-8d8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Analysis,Investment Portfolio Analysis BOM Diagram,FinancialInstrument,Class,
ea46b8fb-8d8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Analysis,Investment Portfolio Analysis BOM Diagram,PartyRole,Class,
ea46b8fb-8d8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Analysis,Investment Portfolio Analysis BOM Diagram,InvestmentPortfolioPerformanceAnalysis,Class,
ea46b8fb-8d8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Analysis,Investment Portfolio Analysis BOM Diagram,FinancialMarketResearch,Class,
ea46b8fb-8d8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Analysis,Investment Portfolio Analysis BOM Diagram,InvestmentPortfolio,Class,
ea46b8fb-8d8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Analysis,Investment Portfolio Analysis BOM Diagram,InvestmentPortfolioInvolvement,Class,
ea46b8fb-8d8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Analysis,Investment Portfolio Analysis BOM Diagram,Party,Class,
ea46b8fb-8d8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Analysis,Investment Portfolio Analysis BOM Diagram,InvestmentPortfolioValuation,Class,
aefb07bc-958b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Sales,Product Expert Sales Support,Product Expert Sales Support BOM Diagram,"Product Expert Sales Support BOM Diagram, System-Session Helper Diagram, Session-Event Helper Diagram, Location Helper Diagram",referred class diagrams,
aefb07bc-958b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Sales,Product Expert Sales Support,Product Expert Sales Support BOM Diagram,SalesSpecialistSupportService,Class,
aefb07bc-958b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Sales,Product Expert Sales Support,Product Expert Sales Support BOM Diagram,System,Class,
aefb07bc-958b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Sales,Product Expert Sales Support,Product Expert Sales Support BOM Diagram,AdministrativePlan,Class,
aefb07bc-958b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Sales,Product Expert Sales Support,Product Expert Sales Support BOM Diagram,Session,Class,
aefb07bc-958b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Sales,Product Expert Sales Support,Product Expert Sales Support BOM Diagram,SalesSpecialistSupportRequest,Class,
aefb07bc-958b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Sales,Product Expert Sales Support,Product Expert Sales Support BOM Diagram,SalesSpecialistSupportAssignmentSession,Class,
aefb07bc-958b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Sales,Product Expert Sales Support,Product Expert Sales Support BOM Diagram,Routine,Class,
aefb07bc-958b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Sales,Product Expert Sales Support,Product Expert Sales Support BOM Diagram,Resource,Class,
aefb07bc-958b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Sales,Product Expert Sales Support,Product Expert Sales Support BOM Diagram,SalesSpecialistSupportAdministrativePlan,Class,
aefb07bc-958b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Sales,Product Expert Sales Support,Product Expert Sales Support BOM Diagram,SystemService,Class,
aefb07bc-958b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Sales,Product Expert Sales Support,Product Expert Sales Support BOM Diagram,SessionEvent,Class,
aefb07bc-958b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Sales,Product Expert Sales Support,Product Expert Sales Support BOM Diagram,Location,Class,
aefb07bc-958b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Sales,Product Expert Sales Support,Product Expert Sales Support BOM Diagram,SalesSpecialistSupportAssignmentSessionEvent,Class,
7a621b6b-cc86-ea11-8291-06df379e93e2,SD BOM diagram,Operations,Accounting Services,Securities Position Keeping,Securities Position Keeping BOM Diagram,"Securities Position Keeping BOM Diagram, Log Helper Diagram, Financial Instrument Helper Diagram",referred class diagrams,
7a621b6b-cc86-ea11-8291-06df379e93e2,SD BOM diagram,Operations,Accounting Services,Securities Position Keeping,Securities Position Keeping BOM Diagram,SecuritiesPosition,Class,
7a621b6b-cc86-ea11-8291-06df379e93e2,SD BOM diagram,Operations,Accounting Services,Securities Position Keeping,Securities Position Keeping BOM Diagram,SecuritiesPositionLogEntry,Class,
7a621b6b-cc86-ea11-8291-06df379e93e2,SD BOM diagram,Operations,Accounting Services,Securities Position Keeping,Securities Position Keeping BOM Diagram,Log,Class,
7a621b6b-cc86-ea11-8291-06df379e93e2,SD BOM diagram,Operations,Accounting Services,Securities Position Keeping,Securities Position Keeping BOM Diagram,FinancialInstrument,Class,
7a621b6b-cc86-ea11-8291-06df379e93e2,SD BOM diagram,Operations,Accounting Services,Securities Position Keeping,Securities Position Keeping BOM Diagram,Security,Class,
7a621b6b-cc86-ea11-8291-06df379e93e2,SD BOM diagram,Operations,Accounting Services,Securities Position Keeping,Securities Position Keeping BOM Diagram,SecuritiesPositionLog,Class,
7a621b6b-cc86-ea11-8291-06df379e93e2,SD BOM diagram,Operations,Accounting Services,Securities Position Keeping,Securities Position Keeping BOM Diagram,LogEntry,Class,
7a621b6b-cc86-ea11-8291-06df379e93e2,SD BOM diagram,Operations,Accounting Services,Securities Position Keeping,Securities Position Keeping BOM Diagram,Event,Class,
7a621b6b-cc86-ea11-8291-06df379e93e2,SD BOM diagram,Operations,Accounting Services,Securities Position Keeping,Securities Position Keeping BOM Diagram,InvestmentAccount,Class,
7a621b6b-cc86-ea11-8291-06df379e93e2,SD BOM diagram,Operations,Accounting Services,Securities Position Keeping,Securities Position Keeping BOM Diagram,FinancialTransaction,Class,
7a621b6b-cc86-ea11-8291-06df379e93e2,SD BOM diagram,Operations,Accounting Services,Securities Position Keeping,Securities Position Keeping BOM Diagram,SecuritiesTransaction,Class,
6b799380-8e8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Management,Investment Portfolio Management BOM Diagram,"Investment Portfolio Management BOM Diagram, RuleSet Helper Diagram, Assessment Helper Diagram, Market Order Execution BOM Diagram, Financial Market Research BOM Diagram, Market Order BOM Diagram, Financial Instrument Helper Diagram, Agreement Helper Diagram, Arrangement Helper Diagram, Investment Portfolio Analysis BOM Diagram",referred class diagrams,
6b799380-8e8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Management,Investment Portfolio Management BOM Diagram,InvestmentPortfolio,Class,
6b799380-8e8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Management,Investment Portfolio Management BOM Diagram,InvestmentPortfolioPolicy,Class,
6b799380-8e8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Management,Investment Portfolio Management BOM Diagram,InvestmentPortfolioSensitivityAnalysis,Class,
6b799380-8e8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Management,Investment Portfolio Management BOM Diagram,FinancialMarket,Class,
6b799380-8e8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Management,Investment Portfolio Management BOM Diagram,InvestmentPortfolioValuation,Class,
6b799380-8e8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Management,Investment Portfolio Management BOM Diagram,MarketOppurtunity,Class,
6b799380-8e8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Management,Investment Portfolio Management BOM Diagram,Policy,Class,
6b799380-8e8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Management,Investment Portfolio Management BOM Diagram,RuleSet,Class,
6b799380-8e8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Management,Investment Portfolio Management BOM Diagram,Agreement,Class,
6b799380-8e8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Management,Investment Portfolio Management BOM Diagram,FinancialMarketResearch,Class,
6b799380-8e8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Management,Investment Portfolio Management BOM Diagram,InvestmentPortfolioManagementArrangement,Class,
6b799380-8e8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Management,Investment Portfolio Management BOM Diagram,FinancialInstrument,Class,
6b799380-8e8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Management,Investment Portfolio Management BOM Diagram,InvestmentPortfolioManagementAgreement,Class,
6b799380-8e8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Management,Investment Portfolio Management BOM Diagram,Assessment,Class,
6b799380-8e8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Management,Investment Portfolio Management BOM Diagram,Arrangement,Class,
6b799380-8e8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Management,Investment Portfolio Management BOM Diagram,InvestmentPortfolioAnalysis,Class,
6b799380-8e8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Management,Investment Portfolio Management BOM Diagram,Analysis,Class,
6b799380-8e8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Management,Investment Portfolio Management BOM Diagram,MarketOrder,Class,
6b799380-8e8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Management,Investment Portfolio Management BOM Diagram,MarketTradeTransaction,Class,
6b799380-8e8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Management,Investment Portfolio Management BOM Diagram,MarketTrade,Class,
6b799380-8e8b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Investment Portfolio Management,Investment Portfolio Management BOM Diagram,InvestmentPortfolioItem,Class,
c4398b1f-afa4-ea11-829f-0660fb1fa966,SD BOM diagram,Customers,Investment Services,Investment Portfolio Management,Financial Instrument Classification Diagram,Financial Instrument Classification Diagram,referred class diagrams,
c4398b1f-afa4-ea11-829f-0660fb1fa966,SD BOM diagram,Customers,Investment Services,Investment Portfolio Management,Financial Instrument Classification Diagram,FinancialInstrument,Class,
c4398b1f-afa4-ea11-829f-0660fb1fa966,SD BOM diagram,Customers,Investment Services,Investment Portfolio Management,Financial Instrument Classification Diagram,FinancialAsset,Class,
c4398b1f-afa4-ea11-829f-0660fb1fa966,SD BOM diagram,Customers,Investment Services,Investment Portfolio Management,Financial Instrument Classification Diagram,DebtInstrumentTypeValues,Enumeration,
c4398b1f-afa4-ea11-829f-0660fb1fa966,SD BOM diagram,Customers,Investment Services,Investment Portfolio Management,Financial Instrument Classification Diagram,DebtInstrument,Class,
c4398b1f-afa4-ea11-829f-0660fb1fa966,SD BOM diagram,Customers,Investment Services,Investment Portfolio Management,Financial Instrument Classification Diagram,EquityInstrument,Class,
c4398b1f-afa4-ea11-829f-0660fb1fa966,SD BOM diagram,Customers,Investment Services,Investment Portfolio Management,Financial Instrument Classification Diagram,FinancialLiability,Class,
c4398b1f-afa4-ea11-829f-0660fb1fa966,SD BOM diagram,Customers,Investment Services,Investment Portfolio Management,Financial Instrument Classification Diagram,FinancialAssetTypeValues,Enumeration,
dd991389-104f-ea11-8289-06b09c4977c2,Landscape diagram,,,,Arrangement Type Landscape Diagram,Arrangement Type Landscape Diagram,referred class diagrams,
dd991389-104f-ea11-8289-06b09c4977c2,Landscape diagram,,,,Arrangement Type Landscape Diagram,TermDepositArrangement,Class,
dd991389-104f-ea11-8289-06b09c4977c2,Landscape diagram,,,,Arrangement Type Landscape Diagram,DepositServiceArrangement,Class,
dd991389-104f-ea11-8289-06b09c4977c2,Landscape diagram,,,,Arrangement Type Landscape Diagram,CommissionArrangement,Class,
dd991389-104f-ea11-8289-06b09c4977c2,Landscape diagram,,,,Arrangement Type Landscape Diagram,ClearingSettlementArrangement,Class,
dd991389-104f-ea11-8289-06b09c4977c2,Landscape diagram,,,,Arrangement Type Landscape Diagram,DisbursementArrangement,Class,
dd991389-104f-ea11-8289-06b09c4977c2,Landscape diagram,,,,Arrangement Type Landscape Diagram,BenefitArrangement,Class,
dd991389-104f-ea11-8289-06b09c4977c2,Landscape diagram,,,,Arrangement Type Landscape Diagram,CardPaymentArrangement,Class,
dd991389-104f-ea11-8289-06b09c4977c2,Landscape diagram,,,,Arrangement Type Landscape Diagram,CollateralAssetArrangement,Class,
dd991389-104f-ea11-8289-06b09c4977c2,Landscape diagram,,,,Arrangement Type Landscape Diagram,AccountArrangement,Class,
dd991389-104f-ea11-8289-06b09c4977c2,Landscape diagram,,,,Arrangement Type Landscape Diagram,DunnedLoanArrangement,Class,
dd991389-104f-ea11-8289-06b09c4977c2,Landscape diagram,,,,Arrangement Type Landscape Diagram,ChargebackArrangement,Class,
dd991389-104f-ea11-8289-06b09c4977c2,Landscape diagram,,,,Arrangement Type Landscape Diagram,DeviceArrangement,Class,
dd991389-104f-ea11-8289-06b09c4977c2,Landscape diagram,,,,Arrangement Type Landscape Diagram,DunningRepaymentArrangement,Class,
dd991389-104f-ea11-8289-06b09c4977c2,Landscape diagram,,,,Arrangement Type Landscape Diagram,DunnedLoanAccessArrangement,Class,
dd991389-104f-ea11-8289-06b09c4977c2,Landscape diagram,,,,Arrangement Type Landscape Diagram,FeeArrangement,Class,
