UML Type,UID Business Object,Business Object,UID Feature,Feature,Description,UID Data Type,Data Type,UID Owner,Owner Element,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12
Attribute,bda0329c-1da3-e911-8280-06760b39b086,DunningRepaymentArrangement,ca919477-1fa3-e911-8280-06760b39b086,DunningRepaymentArrangementSchedule,Time Schedule for repayment agreed upon in the dunning repayment arrangement ,Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,bda0329c-1da3-e911-8280-06760b39b086,DunningRepaymentArrangement,d1919477-1fa3-e911-8280-06760b39b086,DunningRepaymentArrangementStagedPaymentAmount,"individually arranged amount, to be paid on the individually agreed staged payment date

recurring pair of attributes...

",Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,bda0329c-1da3-e911-8280-06760b39b086,DunningRepaymentArrangement,985a1d95-1fa3-e911-8280-06760b39b086,DunningRepaymentArrangementStagedPaymentDate,"Individually arranged date, on which the individually agreed staged payment amount is due

recurring pair of attributes...",Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,bda0329c-1da3-e911-8280-06760b39b086,DunningRepaymentArrangement,61bfc5bd-25a3-e911-8280-06760b39b086,DunningRepaymentArrangementAmount,"Amount that needs to be paid according to the repayment schedule, as agreed in the dunning repayment arrangement",Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Class,62e7116f-3ca2-e911-8280-068b5ca1cd1a,DocumentDirectory,,,A directory to record the document. ,Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Class,cb9e2d6a-e5af-ea11-829f-0681374b35cc,IntellectualProperty,,,"A set of intangible assets 

Any intangible asset that consists of human knowledge and ideas. Some examples are patents, copyrights, trademarks and software.
Read more: http://www.investorwords.com/2526/intellectual_property.html#ixzz6PXktqBt7

Comment:
- Intellectual property is an umbrella term for a set of intangible assets or assets that are not physical in nature.
- Intellectual property is owned and legally protected by a company from outside use or implementation without consent.
- Intellectual property can consist of many types of assets, including trademarks, patents and copyrights.
https://www.investopedia.com/terms/i/intellectualproperty.asp",Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Attribute,cb9e2d6a-e5af-ea11-829f-0681374b35cc,IntellectualProperty,f1274941-e6af-ea11-829f-0681374b35cc,IntellectualPropertyType,,Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,cb9e2d6a-e5af-ea11-829f-0681374b35cc,IntellectualProperty,3d64b64c-e6af-ea11-829f-0681374b35cc,IntellectualPropertyDescription,,Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,cb9e2d6a-e5af-ea11-829f-0681374b35cc,IntellectualProperty,29e5dd57-e6af-ea11-829f-0681374b35cc,IntellectualPropertyTitle,,Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,cb9e2d6a-e5af-ea11-829f-0681374b35cc,IntellectualProperty,cde16965-e6af-ea11-829f-0681374b35cc,IntellectualPropertyValuation,,Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,cb9e2d6a-e5af-ea11-829f-0681374b35cc,IntellectualProperty,990bb181-e6af-ea11-829f-0681374b35cc,IntellectualPropertyDate,"Key dates and times associated with the intellectual property asset (e.g. creation date, assignment date, valid until/expiry date)",Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Class,469c9484-816a-e911-8237-061b75d0d318,Merchant,,,Party performing the card payment transaction. (ISO20022),Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Attribute,469c9484-816a-e911-8237-061b75d0d318,Merchant,c61a61fb-96c5-e911-8296-06227606fcb6,MerchantType,,Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,469c9484-816a-e911-8237-061b75d0d318,Merchant,0c04f701-97c5-e911-8296-06227606fcb6,MerchantAddress,,Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Class,18be1517-756a-e911-8237-061b75d0d318,CardPaymentTransaction,,,"A payment transaction initiated by a payment card. 

'Card-based payment transaction means a service based on a payment card scheme's infrastructure and business rules to make a payment transaction by means of any card, telecommunication, digital or IT device or software if this results in a debit or a credit card transaction. Card-based payment transactions exclude transactions based on other kinds of payment services. (PSD)",Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Attribute,18be1517-756a-e911-8237-061b75d0d318,CardPaymentTransaction,89988ce9-7c6a-e911-8237-061b75d0d318,CashBackAmount,Amount added to the total price of the transaction and received in cash by the customer. (ISO20022),Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,18be1517-756a-e911-8237-061b75d0d318,CardPaymentTransaction,b5c6bc42-7d6a-e911-8237-061b75d0d318,MerchantLocation,Place where the merchant actually performed the transaction. (ISO20022),Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,18be1517-756a-e911-8237-061b75d0d318,CardPaymentTransaction,7a06fb19-0bb5-e911-828c-06363e70c8fa,DebitCreditDirection,Specifies the direction of a payment. (ISO20022),Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,18be1517-756a-e911-8237-061b75d0d318,CardPaymentTransaction,a5cd3a28-0cb5-e911-828c-06363e70c8fa,TransactionChannel,Identifies the type of the communication channels used by the cardholder to the acceptor system. (ISO20022),Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,18be1517-756a-e911-8237-061b75d0d318,CardPaymentTransaction,3d5c2146-0cb5-e911-828c-06363e70c8fa,PointOfInteraction,Describes the Point of Interaction through which the payment by card was initiated. (ISO20022),Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,18be1517-756a-e911-8237-061b75d0d318,CardPaymentTransaction,080f14f8-0cb5-e911-828c-06363e70c8fa,TransactionDateTime,Local date and time of the transaction assigned by the POI (Point Of Interaction). (ISO20022),Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,18be1517-756a-e911-8237-061b75d0d318,CardPaymentTransaction,89b0624e-11b5-e911-828c-06363e70c8fa,TransactionEnvironmentType,"Indicates the environment of the transaction like Merchant, Private, Public, Branch.",Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,18be1517-756a-e911-8237-061b75d0d318,CardPaymentTransaction,325335c1-11b5-e911-828c-06363e70c8fa,MerchantCountry,Country of the merchant where the transaction took place. (ISO20022),Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,18be1517-756a-e911-8237-061b75d0d318,CardPaymentTransaction,37fbc4ac-7ab7-e911-8291-0657c6eca57a,CardNetwork,Network used for handling the card payment transaction.,Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Class,94885b0f-22f7-e911-82bd-06554362bd22,Employee Agreement,,,A formal agreement that specifies the terms and conditions of the relationship between an employee and an employer including compensation and expectations. (Business Dictionary),Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Class,51d4c847-e9af-ea11-829f-0681374b35cc,IntellectualPropertyInvolvement,,,"PartyRole which is involved in the Intellectual Property like 
- the registration entity for the intellectual property protection mechanism (e.g. U.S. Patent Office)
- The owner of the intellectual property",Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Class,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,,,"A formal or informal common understanding between two or more (legal competent) parties concerning one or more subject matters expressed in a set of arrangements, terms and conditions. (adapted from Legal System and FIBO) ",Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Attribute,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,38d73dbf-7288-e911-823e-06b09c770f0c,AgreementSignedDate,Date on which the agreement was signed by all parties. (ISO20022),Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=Date,isType=104379a0-0c48-ea11-8289-062ea3b80f12,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,39d73dbf-7288-e911-823e-06b09c770f0c,AgreementType,"Specifies the category of agreement. Agreement type is very often referred to product. But, the term product does not cover all kinds of agreements. An Agreement can be subtyped from the perspective of various aspects of interest. One can classify the agreement from the perspective of format type (e.g., verbal agreement, written agreement). Other one can classify agreement based on duration like short-term agreement or long-term agreement.",Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=AgreementTypeValues,isType=99d70ea2-5277-eb11-8305-06d6e8bf29e7,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,a16043ce-7288-e911-823e-06b09c770f0c,AgreementValidityPeriod,"Period during which the agreement is valid
",Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=DateTimePeriod,isType=0379c313-fb48-ea11-8289-064c9ffef37a,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,a26043ce-7288-e911-823e-06b09c770f0c,AgreementVersion,,Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,e76ce121-3250-ea11-8289-06b8c2aff486,AgreementStatus,"LifecycleStatus of agreement (e.g., potential, offered, confirmed, completed, signed, terminated) ",Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=AgreementStatusValues,isType=79006831-5877-eb11-8305-06d6e8bf29e7,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,b7704e49-7870-eb11-82fd-061e1f234dd5,AgreementSubjectMatter,,Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=*,,,,
Attribute,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,ac6ca285-5777-eb11-8305-06d6e8bf29e7,AgreementIdentification,"The identifier of agreement like Agreement Number, Contract Number, Contract Registration Number, etc. ",Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,4d27b628-5977-eb11-8305-06d6e8bf29e7,AgreementDate,"A characteristic of agreement which refers to 1) LifecycleDate of agreement (e.g., SignedDate, TerminatedDate, FulfilledDate) OR 2) ArrangedDate of agreement (e.g., StartingDate, EndingDate, ValidityPeriod, EffectiveDate).",Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=DateTime,isType=8ce59592-4047-ea11-8289-0680d91fd4a4,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=*,,,,
Class,63b22f22-24d3-e911-8296-06b94e7647ce,LogEntry,,,Posting events to the log.,Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Attribute,63b22f22-24d3-e911-8296-06b94e7647ce,LogEntry,37aae2e8-24d3-e911-8296-06b94e7647ce,LogEntryDescription,,Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,63b22f22-24d3-e911-8296-06b94e7647ce,LogEntry,c0a612ff-24d3-e911-8296-06b94e7647ce,LogEntryValueDate,,Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,63b22f22-24d3-e911-8296-06b94e7647ce,LogEntry,2ed2512d-cc48-ea11-8289-064c9ffef37a,LogEntryIdentification,,Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,63b22f22-24d3-e911-8296-06b94e7647ce,LogEntry,69519b7e-cc48-ea11-8289-064c9ffef37a,PostedEventIdentification,,Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,63b22f22-24d3-e911-8296-06b94e7647ce,LogEntry,63b919ca-8ba9-ea11-829f-06478228ed28,LogEntryStatus,"The status of the log entry (e.g. active, in-suspense etc.)",Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Class,7843530c-f6ab-ea11-829f-067a4ad4fc9c,AnalysisReport,,,A consolidated report containing the results of applied analyses,Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Attribute,7843530c-f6ab-ea11-829f-067a4ad4fc9c,AnalysisReport,c7c5cc51-f6ab-ea11-829f-067a4ad4fc9c,AnalysisReportDatetime,,Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Class,045764cb-7c57-e911-8237-0645314e65ac,Underwriting,,,"Underwriting is the process through which an individual or institution takes on financial risk for a fee. The risk most typically involves loans, insurance, or investments. (Investopedia)

The process during which lenders analyze the risks a particular borrower presents and set appropriate conditions for the loan. (BusinessDictionary)

The process of insuring someone or something. (Investorwords)",Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Class,4bf40ff2-17a3-e911-8280-06760b39b086,DunnedLoanAnalysis,,,Analysis of the state of the product sales agreement that is the subject of the dunning procedure,Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Attribute,4bf40ff2-17a3-e911-8280-06760b39b086,DunnedLoanAnalysis,c2b7b9b1-19a3-e911-8280-06760b39b086,DunnedLoanReference,,Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,4bf40ff2-17a3-e911-8280-06760b39b086,DunnedLoanAnalysis,64be0769-1ca3-e911-8280-06760b39b086,DunnedLoanType,Classification of the loan that is subject to the dunning procedure,Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
