UID Class Diagram,UID Relation,UID BO From,BO From,UID BO To,BO To
628c99de-17ec-e911-82b5-06a295a6a604,2eb79269-9396-e911-823e-062d75b50cca,01d64189-5c96-e911-823e-062d75b50cca,DepositServiceArrangement,f04197d7-0594-e911-823e-069871e4ec9c,CurrentAccountArrangement
628c99de-17ec-e911-82b5-06a295a6a604,ab5560a9-9196-e911-823e-062d75b50cca,f0129ac2-3394-e911-823e-069871e4ec9c,InterestArrangement,f04197d7-0594-e911-823e-069871e4ec9c,CurrentAccountArrangement
628c99de-17ec-e911-82b5-06a295a6a604,a81bb9e9-9396-e911-823e-062d75b50cca,0a28b29d-5c96-e911-823e-062d75b50cca,WithdrawalServiceArrangement,f04197d7-0594-e911-823e-069871e4ec9c,CurrentAccountArrangement
628c99de-17ec-e911-82b5-06a295a6a604,f4a2a582-ee97-e911-827a-06d89370a58e,506769af-0594-e911-823e-069871e4ec9c,CurrentAccountProduct,ca197cf7-e497-e911-827a-06d89370a58e,PaymentService
628c99de-17ec-e911-82b5-06a295a6a604,973032b7-ee97-e911-827a-06d89370a58e,506769af-0594-e911-823e-069871e4ec9c,CurrentAccountProduct,3ff13944-e797-e911-827a-06d89370a58e,SweepFeature
628c99de-17ec-e911-82b5-06a295a6a604,fc1610b0-ee97-e911-827a-06d89370a58e,506769af-0594-e911-823e-069871e4ec9c,CurrentAccountProduct,3ffd5d93-e297-e911-827a-06d89370a58e,FeeProductFeature
628c99de-17ec-e911-82b5-06a295a6a604,df838589-ee97-e911-827a-06d89370a58e,506769af-0594-e911-823e-069871e4ec9c,CurrentAccountProduct,6ecbaa2f-e597-e911-827a-06d89370a58e,DepositService
628c99de-17ec-e911-82b5-06a295a6a604,34c54d9a-ee97-e911-827a-06d89370a58e,506769af-0594-e911-823e-069871e4ec9c,CurrentAccountProduct,0250b837-e797-e911-827a-06d89370a58e,LienFeature
628c99de-17ec-e911-82b5-06a295a6a604,ce61e8a0-ee97-e911-827a-06d89370a58e,506769af-0594-e911-823e-069871e4ec9c,CurrentAccountProduct,a61bbf01-e597-e911-827a-06d89370a58e,WithdrawalService
628c99de-17ec-e911-82b5-06a295a6a604,2780cba8-ee97-e911-827a-06d89370a58e,506769af-0594-e911-823e-069871e4ec9c,CurrentAccountProduct,30f9849a-e297-e911-827a-06d89370a58e,InterestProductFeature
628c99de-17ec-e911-82b5-06a295a6a604,e5727efe-a486-e911-823e-062687e6a904,1aeced65-0b68-e911-8237-06dd5e24f7bc,BankingProduct,823053bb-a486-e911-823e-062687e6a904,ProductFeature
628c99de-17ec-e911-82b5-06a295a6a604,5f6f4d8a-a5a4-e911-8284-062084c0b880,974543f6-3494-e911-823e-069871e4ec9c,FeeArrangement,b5a55978-a5a4-e911-8284-062084c0b880,FeeArrangementFulfilmentEvent
628c99de-17ec-e911-82b5-06a295a6a604,780e12ed-ff97-e911-827a-06d89370a58e,f0129ac2-3394-e911-823e-069871e4ec9c,InterestArrangement,e591ecbf-ff97-e911-827a-06d89370a58e,InterestArrangementFulfilmentEvent
628c99de-17ec-e911-82b5-06a295a6a604,2e3c6320-7aac-e911-828c-064985deff14,2b542337-b6a4-e911-8284-062084c0b880,SweepArrangementFulfilmentEvent,92910269-8dab-e911-828c-06e8cb19aef2,MoneyTransferInstruction
628c99de-17ec-e911-82b5-06a295a6a604,8f8c4941-7aac-e911-828c-064985deff14,b5a55978-a5a4-e911-8284-062084c0b880,FeeArrangementFulfilmentEvent,92910269-8dab-e911-828c-06e8cb19aef2,MoneyTransferInstruction
628c99de-17ec-e911-82b5-06a295a6a604,0912905f-b7a4-e911-8284-062084c0b880,ca976c42-7c96-e911-823e-062d75b50cca,SweepArrangement,2b542337-b6a4-e911-8284-062084c0b880,SweepArrangementFulfilmentEvent
628c99de-17ec-e911-82b5-06a295a6a604,932dc437-7aac-e911-828c-064985deff14,e591ecbf-ff97-e911-827a-06d89370a58e,InterestArrangementFulfilmentEvent,92910269-8dab-e911-828c-06e8cb19aef2,MoneyTransferInstruction
628c99de-17ec-e911-82b5-06a295a6a604,4fd9b1d9-94a4-e911-8284-062084c0b880,f0129ac2-3394-e911-823e-069871e4ec9c,InterestArrangement,84fa164a-2198-e911-827a-06b20c6b9b78,InterestArrangementModality
628c99de-17ec-e911-82b5-06a295a6a604,da6e752e-7aac-e911-828c-064985deff14,7dfa7ee3-10ab-e911-828c-0605e339c9ac,DepositInstruction,92910269-8dab-e911-828c-06e8cb19aef2,MoneyTransferInstruction
628c99de-17ec-e911-82b5-06a295a6a604,b2d71fd9-c7ab-e911-828c-0679464e26a4,92910269-8dab-e911-828c-06e8cb19aef2,MoneyTransferInstruction,7314f250-f5a9-e911-8288-06812ee60d2a,MoneyTransferTransaction
628c99de-17ec-e911-82b5-06a295a6a604,bedf98d5-10ab-e911-828c-0605e339c9ac,0a28b29d-5c96-e911-823e-062d75b50cca,WithdrawalServiceArrangement,63628987-10ab-e911-828c-0605e339c9ac,WithdrawalInstruction
628c99de-17ec-e911-82b5-06a295a6a604,479e1f28-7aac-e911-828c-064985deff14,63628987-10ab-e911-828c-0605e339c9ac,WithdrawalInstruction,92910269-8dab-e911-828c-06e8cb19aef2,MoneyTransferInstruction
628c99de-17ec-e911-82b5-06a295a6a604,ae38a514-11ab-e911-828c-0605e339c9ac,01d64189-5c96-e911-823e-062d75b50cca,DepositServiceArrangement,7dfa7ee3-10ab-e911-828c-0605e339c9ac,DepositInstruction
628c99de-17ec-e911-82b5-06a295a6a604,902a0869-1bab-ea11-829f-0691f30ba14c,cdca7e45-1bab-ea11-829f-0691f30ba14c,CurrentAccountAgreement,f04197d7-0594-e911-823e-069871e4ec9c,CurrentAccountArrangement
628c99de-17ec-e911-82b5-06a295a6a604,509498b8-f097-e911-827a-06d89370a58e,823053bb-a486-e911-823e-062687e6a904,ProductFeature,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement
628c99de-17ec-e911-82b5-06a295a6a604,458ffeab-74d2-ea11-82b1-0639303da68c,f04197d7-0594-e911-823e-069871e4ec9c,CurrentAccountArrangement,d16b937e-8ad1-ea11-82b1-061e3979cf2c,LimitArrangement
628c99de-17ec-e911-82b5-06a295a6a604,f5e1d9dc-0a68-e911-8237-06dd5e24f7bc,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement
628c99de-17ec-e911-82b5-06a295a6a604,b8c53f7c-1bab-ea11-829f-0691f30ba14c,cdca7e45-1bab-ea11-829f-0691f30ba14c,CurrentAccountAgreement,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement
94ef85de-4b89-ea11-8291-063dd8250e84,7cc1c977-fd94-ea11-8295-06c610ca3b44,b1cb007b-fa94-ea11-8295-06c610ca3b44,Strategy,8806b58b-fc94-ea11-8295-06c610ca3b44,Goal
94ef85de-4b89-ea11-8291-063dd8250e84,4d239f28-9096-ea11-8295-06bf959bc1e4,41030177-8f96-ea11-8295-06bf959bc1e4,BusinessDevelopment,e4d17e1a-9096-ea11-8295-06bf959bc1e4,BusinessDevelopmentStrategy
94ef85de-4b89-ea11-8291-063dd8250e84,0fcb2de5-0695-ea11-8295-06c610ca3b44,ba9abd47-c656-e911-8237-06ecaacb4c68,Document,91775de8-0195-ea11-8295-06c610ca3b44,BusinessInitiative
94ef85de-4b89-ea11-8291-063dd8250e84,47d1b332-0995-ea11-8295-06c610ca3b44,9de8eeaa-0895-ea11-8295-06c610ca3b44,BusinessInitiativeInvolvement,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole
94ef85de-4b89-ea11-8291-063dd8250e84,46239f28-9096-ea11-8295-06bf959bc1e4,e4d17e1a-9096-ea11-8295-06bf959bc1e4,BusinessDevelopmentStrategy,b1cb007b-fa94-ea11-8295-06c610ca3b44,Strategy
94ef85de-4b89-ea11-8291-063dd8250e84,b28a43fa-0495-ea11-8295-06c610ca3b44,a89ab5c4-598b-e911-823e-0680522666ec,RuleSet,b1cb007b-fa94-ea11-8295-06c610ca3b44,Strategy
94ef85de-4b89-ea11-8291-063dd8250e84,964cfebb-0895-ea11-8295-06c610ca3b44,9de8eeaa-0895-ea11-8295-06c610ca3b44,BusinessInitiativeInvolvement,91775de8-0195-ea11-8295-06c610ca3b44,BusinessInitiative
94ef85de-4b89-ea11-8291-063dd8250e84,4503bd81-8257-e911-8237-0645314e65ac,6f53fd37-8257-e911-8237-0645314e65ac,Party,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole
94ef85de-4b89-ea11-8291-063dd8250e84,7af7ed4d-9196-ea11-8295-06bf959bc1e4,91775de8-0195-ea11-8295-06c610ca3b44,BusinessInitiative,e4d17e1a-9096-ea11-8295-06bf959bc1e4,BusinessDevelopmentStrategy
94ef85de-4b89-ea11-8291-063dd8250e84,0f578829-0795-ea11-8295-06c610ca3b44,983b78e0-03c8-e911-8296-065c48f41faa,Correspondence,91775de8-0195-ea11-8295-06c610ca3b44,BusinessInitiative
068efdd2-13ec-e911-82b5-06a295a6a604,780e12ed-ff97-e911-827a-06d89370a58e,f0129ac2-3394-e911-823e-069871e4ec9c,InterestArrangement,e591ecbf-ff97-e911-827a-06d89370a58e,InterestArrangementFulfilmentEvent
068efdd2-13ec-e911-82b5-06a295a6a604,e084708e-12a7-e911-8288-0695032c6ab8,3225a15a-2356-e911-8237-060aad038e48,LoanAgreement,5e8ac218-7780-e911-823e-061de61e9206,CollateralAgreement
068efdd2-13ec-e911-82b5-06a295a6a604,18d7d331-2381-e911-823e-06e233b9c772,5e8ac218-7780-e911-823e-061de61e9206,CollateralAgreement,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement
068efdd2-13ec-e911-82b5-06a295a6a604,5f6f4d8a-a5a4-e911-8284-062084c0b880,974543f6-3494-e911-823e-069871e4ec9c,FeeArrangement,b5a55978-a5a4-e911-8284-062084c0b880,FeeArrangementFulfilmentEvent
068efdd2-13ec-e911-82b5-06a295a6a604,4fd9b1d9-94a4-e911-8284-062084c0b880,f0129ac2-3394-e911-823e-069871e4ec9c,InterestArrangement,84fa164a-2198-e911-827a-06b20c6b9b78,InterestArrangementModality
068efdd2-13ec-e911-82b5-06a295a6a604,e5727efe-a486-e911-823e-062687e6a904,1aeced65-0b68-e911-8237-06dd5e24f7bc,BankingProduct,823053bb-a486-e911-823e-062687e6a904,ProductFeature
068efdd2-13ec-e911-82b5-06a295a6a604,ca9ba26e-3189-e911-823e-063169c9e850,1803596c-6675-e911-823e-064d1e9fbc72,CustomerRelationship,a90a7c61-497d-e911-823e-069ad1a2e648,CustomerAgreement
068efdd2-13ec-e911-82b5-06a295a6a604,956263cd-00a7-e911-8288-068d1795c1bc,f52b5abc-fca6-e911-8288-068d1795c1bc,LoanAccount,6dc9f3aa-ffa6-e911-8288-068d1795c1bc,LoanArrangement
068efdd2-13ec-e911-82b5-06a295a6a604,b8ec3799-8075-e911-823e-064d1e9fbc72,1803596c-6675-e911-823e-064d1e9fbc72,CustomerRelationship,0a0b83c5-7f75-e911-823e-064d1e9fbc72,CustomerRating
068efdd2-13ec-e911-82b5-06a295a6a604,e60bc112-7ea1-e911-827a-0622e6071f58,a90a7c61-497d-e911-823e-069ad1a2e648,CustomerAgreement,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement
068efdd2-13ec-e911-82b5-06a295a6a604,837ad943-01a7-e911-8288-068d1795c1bc,f52b5abc-fca6-e911-8288-068d1795c1bc,LoanAccount,9fe05cf9-fd60-e911-8237-068e13695e26,Account
068efdd2-13ec-e911-82b5-06a295a6a604,8bce17f3-c456-e911-8237-06ecaacb4c68,9c2adc62-2356-e911-8237-060aad038e48,LoanProduct,3225a15a-2356-e911-8237-060aad038e48,LoanAgreement
068efdd2-13ec-e911-82b5-06a295a6a604,4df6156a-08a7-e911-8288-068d1795c1bc,3225a15a-2356-e911-8237-060aad038e48,LoanAgreement,6dc9f3aa-ffa6-e911-8288-068d1795c1bc,LoanArrangement
068efdd2-13ec-e911-82b5-06a295a6a604,31989ad4-07a7-e911-8288-068d1795c1bc,9c2adc62-2356-e911-8237-060aad038e48,LoanProduct,1aeced65-0b68-e911-8237-06dd5e24f7bc,BankingProduct
068efdd2-13ec-e911-82b5-06a295a6a604,14a33890-09a7-e911-8288-068d1795c1bc,f52b5abc-fca6-e911-8288-068d1795c1bc,LoanAccount,3225a15a-2356-e911-8237-060aad038e48,LoanAgreement
068efdd2-13ec-e911-82b5-06a295a6a604,17b5694d-08a7-e911-8288-068d1795c1bc,a90a7c61-497d-e911-823e-069ad1a2e648,CustomerAgreement,3225a15a-2356-e911-8237-060aad038e48,LoanAgreement
068efdd2-13ec-e911-82b5-06a295a6a604,3fa9c37d-26aa-e911-8288-0674300188c0,ecb3c959-0ba7-e911-8288-068d1795c1bc,RepaymentArrangement,6dc9f3aa-ffa6-e911-8288-068d1795c1bc,LoanArrangement
068efdd2-13ec-e911-82b5-06a295a6a604,ee15750d-ada3-e911-8284-065b2e50bbd8,a472ef39-39a3-e911-8280-06760b39b086,DisbursementInstruction,96afb0be-aca3-e911-8284-065b2e50bbd8,DisbursementArrangement
068efdd2-13ec-e911-82b5-06a295a6a604,b1d1725a-26aa-e911-8288-0674300188c0,96afb0be-aca3-e911-8284-065b2e50bbd8,DisbursementArrangement,6dc9f3aa-ffa6-e911-8288-068d1795c1bc,LoanArrangement
068efdd2-13ec-e911-82b5-06a295a6a604,bedf98d5-10ab-e911-828c-0605e339c9ac,0a28b29d-5c96-e911-823e-062d75b50cca,WithdrawalServiceArrangement,63628987-10ab-e911-828c-0605e339c9ac,WithdrawalInstruction
068efdd2-13ec-e911-82b5-06a295a6a604,3c33103d-26aa-e911-8288-0674300188c0,f0129ac2-3394-e911-823e-069871e4ec9c,InterestArrangement,6dc9f3aa-ffa6-e911-8288-068d1795c1bc,LoanArrangement
068efdd2-13ec-e911-82b5-06a295a6a604,f60101b3-84ac-e911-828c-067d207d65e6,ecb3c959-0ba7-e911-8288-068d1795c1bc,RepaymentArrangement,12a6af9f-84ac-e911-828c-067d207d65e6,RepaymentModality
068efdd2-13ec-e911-82b5-06a295a6a604,dce11e32-26aa-e911-8288-0674300188c0,974543f6-3494-e911-823e-069871e4ec9c,FeeArrangement,6dc9f3aa-ffa6-e911-8288-068d1795c1bc,LoanArrangement
068efdd2-13ec-e911-82b5-06a295a6a604,972d7553-85ac-e911-828c-067d207d65e6,ecb3c959-0ba7-e911-8288-068d1795c1bc,RepaymentArrangement,96e0a617-85ac-e911-828c-067d207d65e6,RepaymentArrangementFulfilmentEvent
068efdd2-13ec-e911-82b5-06a295a6a604,8393796f-26aa-e911-8288-0674300188c0,0a28b29d-5c96-e911-823e-062d75b50cca,WithdrawalServiceArrangement,6dc9f3aa-ffa6-e911-8288-068d1795c1bc,LoanArrangement
068efdd2-13ec-e911-82b5-06a295a6a604,28b7e572-88ac-e911-828c-067d207d65e6,131c0e2c-87ac-e911-828c-067d207d65e6,RepaymentInstruction,92910269-8dab-e911-828c-06e8cb19aef2,MoneyTransferInstruction
068efdd2-13ec-e911-82b5-06a295a6a604,f4835f62-88ac-e911-828c-067d207d65e6,ecb3c959-0ba7-e911-8288-068d1795c1bc,RepaymentArrangement,131c0e2c-87ac-e911-828c-067d207d65e6,RepaymentInstruction
068efdd2-13ec-e911-82b5-06a295a6a604,a719e8dd-88ac-e911-828c-067d207d65e6,96e0a617-85ac-e911-828c-067d207d65e6,RepaymentArrangementFulfilmentEvent,92910269-8dab-e911-828c-06e8cb19aef2,MoneyTransferInstruction
068efdd2-13ec-e911-82b5-06a295a6a604,932dc437-7aac-e911-828c-064985deff14,e591ecbf-ff97-e911-827a-06d89370a58e,InterestArrangementFulfilmentEvent,92910269-8dab-e911-828c-06e8cb19aef2,MoneyTransferInstruction
068efdd2-13ec-e911-82b5-06a295a6a604,479e1f28-7aac-e911-828c-064985deff14,63628987-10ab-e911-828c-0605e339c9ac,WithdrawalInstruction,92910269-8dab-e911-828c-06e8cb19aef2,MoneyTransferInstruction
068efdd2-13ec-e911-82b5-06a295a6a604,8f8c4941-7aac-e911-828c-064985deff14,b5a55978-a5a4-e911-8284-062084c0b880,FeeArrangementFulfilmentEvent,92910269-8dab-e911-828c-06e8cb19aef2,MoneyTransferInstruction
068efdd2-13ec-e911-82b5-06a295a6a604,0d8c791f-87ac-e911-828c-067d207d65e6,a472ef39-39a3-e911-8280-06760b39b086,DisbursementInstruction,92910269-8dab-e911-828c-06e8cb19aef2,MoneyTransferInstruction
068efdd2-13ec-e911-82b5-06a295a6a604,b2d71fd9-c7ab-e911-828c-0679464e26a4,92910269-8dab-e911-828c-06e8cb19aef2,MoneyTransferInstruction,7314f250-f5a9-e911-8288-06812ee60d2a,MoneyTransferTransaction
068efdd2-13ec-e911-82b5-06a295a6a604,c283149f-315f-eb11-82e9-06394efee01d,9c2adc62-2356-e911-8237-060aad038e48,LoanProduct,9348d23d-739e-e911-827a-067a41d69b6e,Loan
068efdd2-13ec-e911-82b5-06a295a6a604,6b0cd1a2-285f-eb11-82e9-06394efee01d,771cbe9b-bea1-ea11-829a-065300d6f09e,DebtInstrument,2b91327b-b6a4-ea11-829f-0660fb1fa966,FinancialInstrument
068efdd2-13ec-e911-82b5-06a295a6a604,f73eee05-74a9-ea11-829f-06478228ed28,6dc9f3aa-ffa6-e911-8288-068d1795c1bc,LoanArrangement,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement
068efdd2-13ec-e911-82b5-06a295a6a604,16f58ac9-bea1-ea11-829a-065300d6f09e,9348d23d-739e-e911-827a-067a41d69b6e,Loan,771cbe9b-bea1-ea11-829a-065300d6f09e,DebtInstrument
068efdd2-13ec-e911-82b5-06a295a6a604,2a41586f-e0a4-ea11-829f-0660fb1fa966,1aeced65-0b68-e911-8237-06dd5e24f7bc,BankingProduct,2b91327b-b6a4-ea11-829f-0660fb1fa966,FinancialInstrument
a5520867-d757-ea11-8289-060c7a9911f6,e08725ba-205a-ea11-8290-06eaa2e18406,4a75da24-205a-ea11-8290-06eaa2e18406,CustomerCampaignManagementPlan,a03dec86-6675-e911-823e-064d1e9fbc72,ManagementPlan
a5520867-d757-ea11-8289-060c7a9911f6,4c79652f-d857-ea11-8289-060c7a9911f6,6650b4d8-d157-ea11-8289-060c7a9911f6,CustomerCampaign,4a934e40-a5d7-e911-82a8-0667cb2841e8,Campaign
a5520867-d757-ea11-8289-060c7a9911f6,048ec707-265a-ea11-8290-06eaa2e18406,3b9f7138-2f5a-ea11-8290-06eaa2e18406,CustomerCampaignAssessment,ba4cfa5d-3976-e911-823e-065f1d1f71b2,MarketResearch
a5520867-d757-ea11-8289-060c7a9911f6,acf8de2d-205a-ea11-8290-06eaa2e18406,4a75da24-205a-ea11-8290-06eaa2e18406,CustomerCampaignManagementPlan,6650b4d8-d157-ea11-8289-060c7a9911f6,CustomerCampaign
a5520867-d757-ea11-8289-060c7a9911f6,da24fbe1-205a-ea11-8290-06eaa2e18406,1aeced65-0b68-e911-8237-06dd5e24f7bc,BankingProduct,6650b4d8-d157-ea11-8289-060c7a9911f6,CustomerCampaign
a5520867-d757-ea11-8289-060c7a9911f6,990c0e34-235a-ea11-8290-06eaa2e18406,f7aa3d27-235a-ea11-8290-06eaa2e18406,CustomerCampaignInvolvement,6650b4d8-d157-ea11-8289-060c7a9911f6,CustomerCampaign
a5520867-d757-ea11-8289-060c7a9911f6,207003fb-d157-ea11-8289-060c7a9911f6,1803596c-6675-e911-823e-064d1e9fbc72,CustomerRelationship,6650b4d8-d157-ea11-8289-060c7a9911f6,CustomerCampaign
a5520867-d757-ea11-8289-060c7a9911f6,832acaa0-9193-ea11-8295-0678c1dc520e,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,f7aa3d27-235a-ea11-8290-06eaa2e18406,CustomerCampaignInvolvement
a5520867-d757-ea11-8289-060c7a9911f6,c4dae259-2f5a-ea11-8290-06eaa2e18406,3b9f7138-2f5a-ea11-8290-06eaa2e18406,CustomerCampaignAssessment,80959583-225a-ea11-8290-06eaa2e18406,CustomerCampaignMetric
a5520867-d757-ea11-8289-060c7a9911f6,4a3b131f-2b5a-ea11-8290-06eaa2e18406,628428f3-2a5a-ea11-8290-06eaa2e18406,CompetitorAnalysis,3b9f7138-2f5a-ea11-8290-06eaa2e18406,CustomerCampaignAssessment
a5520867-d757-ea11-8289-060c7a9911f6,3118ffaa-2b5a-ea11-8290-06eaa2e18406,a4698265-2b5a-ea11-8290-06eaa2e18406,CustomerCampaignManagementDuty,97698d8d-6675-e911-823e-064d1e9fbc72,Duty
a5520867-d757-ea11-8289-060c7a9911f6,63acfda2-2b5a-ea11-8290-06eaa2e18406,4a75da24-205a-ea11-8290-06eaa2e18406,CustomerCampaignManagementPlan,a4698265-2b5a-ea11-8290-06eaa2e18406,CustomerCampaignManagementDuty
a5520867-d757-ea11-8289-060c7a9911f6,7a7f706b-2f5a-ea11-8290-06eaa2e18406,6650b4d8-d157-ea11-8289-060c7a9911f6,CustomerCampaign,3b9f7138-2f5a-ea11-8290-06eaa2e18406,CustomerCampaignAssessment
a5520867-d757-ea11-8289-060c7a9911f6,4503bd81-8257-e911-8237-0645314e65ac,6f53fd37-8257-e911-8237-0645314e65ac,Party,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole
a5520867-d757-ea11-8289-060c7a9911f6,02445642-2a5a-ea11-8290-06eaa2e18406,91e57b08-d353-ea11-8289-0686d9afb788,CustomerSurvey,3b9f7138-2f5a-ea11-8290-06eaa2e18406,CustomerCampaignAssessment
4d292d9f-4352-ea11-8289-069cfa57f370,cd9f0f5b-4452-ea11-8289-069cfa57f370,8bcb4c49-4452-ea11-8289-069cfa57f370,ProductAnalysis,6aa1554b-7675-e911-823e-064d1e9fbc72,Analysis
4d292d9f-4352-ea11-8289-069cfa57f370,e7949f9e-4552-ea11-8289-069cfa57f370,a5bc9361-4552-ea11-8289-069cfa57f370,ProductAnalysisDocument,8bcb4c49-4452-ea11-8289-069cfa57f370,ProductAnalysis
4d292d9f-4352-ea11-8289-069cfa57f370,62f716d5-4552-ea11-8289-069cfa57f370,ba9abd47-c656-e911-8237-06ecaacb4c68,Document,a5bc9361-4552-ea11-8289-069cfa57f370,ProductAnalysisDocument
4d292d9f-4352-ea11-8289-069cfa57f370,e9fcca52-4452-ea11-8289-069cfa57f370,8bcb4c49-4452-ea11-8289-069cfa57f370,ProductAnalysis,1aeced65-0b68-e911-8237-06dd5e24f7bc,BankingProduct
4d292d9f-4352-ea11-8289-069cfa57f370,f09d7065-4652-ea11-8289-069cfa57f370,8bcb4c49-4452-ea11-8289-069cfa57f370,ProductAnalysis,3faa983a-4652-ea11-8289-069cfa57f370,ProductAnalysisModel
4d292d9f-4352-ea11-8289-069cfa57f370,5545090e-4952-ea11-8289-069cfa57f370,8bcb4c49-4452-ea11-8289-069cfa57f370,ProductAnalysis,56f6f84a-0be1-e911-82a8-06ca917a32e2,ProductionTransaction
4d292d9f-4352-ea11-8289-069cfa57f370,d879b730-2e76-e911-823e-065f1d1f71b2,6aa1554b-7675-e911-823e-064d1e9fbc72,Analysis,231bdf18-2e76-e911-823e-065f1d1f71b2,Algorithm
4d292d9f-4352-ea11-8289-069cfa57f370,ee5eca3a-1794-e911-823e-069871e4ec9c,1aeced65-0b68-e911-8237-06dd5e24f7bc,BankingProduct,ba4cfa5d-3976-e911-823e-065f1d1f71b2,MarketResearch
4d292d9f-4352-ea11-8289-069cfa57f370,c717fa80-3976-e911-823e-065f1d1f71b2,e1bf3e5c-3876-e911-823e-065f1d1f71b2,MarketResearchReport,ba4cfa5d-3976-e911-823e-065f1d1f71b2,MarketResearch
4d292d9f-4352-ea11-8289-069cfa57f370,7a4b463c-5952-ea11-8289-069cfa57f370,8bcb4c49-4452-ea11-8289-069cfa57f370,ProductAnalysis,c26bfbf9-5852-ea11-8289-069cfa57f370,ProductAnalysisRequest
a551dbb4-4589-ea11-8291-063dd8250e84,83e8e4c4-6675-e911-823e-064d1e9fbc72,a03dec86-6675-e911-823e-064d1e9fbc72,ManagementPlan,97698d8d-6675-e911-823e-064d1e9fbc72,Duty
a551dbb4-4589-ea11-8291-063dd8250e84,9eac0b68-f898-ea11-8295-06e28f66aad4,ae7b663a-f498-ea11-8295-06e28f66aad4,AdvertisingCampaignManagementPlan,95087f4d-f898-ea11-8295-06e28f66aad4,AdvertisingCampaignDevelopmentPlan
a551dbb4-4589-ea11-8291-063dd8250e84,e8318003-f998-ea11-8295-06e28f66aad4,ae7b663a-f498-ea11-8295-06e28f66aad4,AdvertisingCampaignManagementPlan,5c6b57e2-f898-ea11-8295-06e28f66aad4,AdvertisingCampaignPerformanceAssessment
a551dbb4-4589-ea11-8291-063dd8250e84,b0ca5e03-f498-ea11-8295-06e28f66aad4,d4800541-f398-ea11-8295-06e28f66aad4,AdvertisingCampaign,4a934e40-a5d7-e911-82a8-0667cb2841e8,Campaign
a551dbb4-4589-ea11-8291-063dd8250e84,a03e9850-f498-ea11-8295-06e28f66aad4,d4800541-f398-ea11-8295-06e28f66aad4,AdvertisingCampaign,ae7b663a-f498-ea11-8295-06e28f66aad4,AdvertisingCampaignManagementPlan
a551dbb4-4589-ea11-8291-063dd8250e84,b2b6e345-f498-ea11-8295-06e28f66aad4,ae7b663a-f498-ea11-8295-06e28f66aad4,AdvertisingCampaignManagementPlan,a03dec86-6675-e911-823e-064d1e9fbc72,ManagementPlan
a551dbb4-4589-ea11-8291-063dd8250e84,182bc232-f898-ea11-8295-06e28f66aad4,ae7b663a-f498-ea11-8295-06e28f66aad4,AdvertisingCampaignManagementPlan,8b8ae626-f898-ea11-8295-06e28f66aad4,AdvertisingCampaignExecutionPlan
a551dbb4-4589-ea11-8291-063dd8250e84,b7c52fc1-fa98-ea11-8295-06e28f66aad4,ba4cfa5d-3976-e911-823e-065f1d1f71b2,MarketResearch,5c6b57e2-f898-ea11-8295-06e28f66aad4,AdvertisingCampaignPerformanceAssessment
a551dbb4-4589-ea11-8291-063dd8250e84,94876657-fa98-ea11-8295-06e28f66aad4,5c6b57e2-f898-ea11-8295-06e28f66aad4,AdvertisingCampaignPerformanceAssessment,97698d8d-6675-e911-823e-064d1e9fbc72,Duty
9987e74c-c78a-ea11-8295-0638ef697122,1c3099ae-fd94-ea11-8295-06c610ca3b44,c60c26a6-fd94-ea11-8295-06c610ca3b44,MarketSegmentStrategy,b1cb007b-fa94-ea11-8295-06c610ca3b44,Strategy
9987e74c-c78a-ea11-8295-0638ef697122,92c316da-fd94-ea11-8295-06c610ca3b44,c60c26a6-fd94-ea11-8295-06c610ca3b44,MarketSegmentStrategy,fd2f4978-f694-ea11-8295-06c610ca3b44,MarketSegment
9987e74c-c78a-ea11-8295-0638ef697122,0fcb2de5-0695-ea11-8295-06c610ca3b44,ba9abd47-c656-e911-8237-06ecaacb4c68,Document,91775de8-0195-ea11-8295-06c610ca3b44,BusinessInitiative
9987e74c-c78a-ea11-8295-0638ef697122,b28a43fa-0495-ea11-8295-06c610ca3b44,a89ab5c4-598b-e911-823e-0680522666ec,RuleSet,b1cb007b-fa94-ea11-8295-06c610ca3b44,Strategy
9987e74c-c78a-ea11-8295-0638ef697122,d9c0a7f4-0195-ea11-8295-06c610ca3b44,91775de8-0195-ea11-8295-06c610ca3b44,BusinessInitiative,c60c26a6-fd94-ea11-8295-06c610ca3b44,MarketSegmentStrategy
9987e74c-c78a-ea11-8295-0638ef697122,964cfebb-0895-ea11-8295-06c610ca3b44,9de8eeaa-0895-ea11-8295-06c610ca3b44,BusinessInitiativeInvolvement,91775de8-0195-ea11-8295-06c610ca3b44,BusinessInitiative
