UID Relation,Relation Name,UID BO From,From,Relationship From properties,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,UID  BO To,To,Relationship To properties,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16
3718d6ba-ddd6-e911-82a8-0680fa6be7c4,,983b78e0-03c8-e911-8296-065c48f41faa,Correspondence,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,879aa375-ddd6-e911-82a8-0680fa6be7c4,PrematureTerminationCorrespondence,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
c80450d8-32d6-e911-8296-06c6ee6741dc,,595d1223-32d6-e911-8296-06c6ee6741dc,TermDepositAccountAgreement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,dfe32bfe-2281-e911-823e-06e233b9c772,AgreementInvolvement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
f18db10d-eda0-ea11-829a-069c02540412,,e1c01d16-d9a0-ea11-829a-069c02540412,CreditFacilityArrangement,aggregation=composite,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,f0129ac2-3394-e911-823e-069871e4ec9c,InterestArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
3c6469f9-73d2-ea11-82b1-0639303da68c,,e1c01d16-d9a0-ea11-829a-069c02540412,CreditFacilityArrangement,aggregation=shared,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,d16b937e-8ad1-ea11-82b1-061e3979cf2c,LimitArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
89a21eba-33d6-e911-8296-06c6ee6741dc,,595d1223-32d6-e911-8296-06c6ee6741dc,TermDepositAccountAgreement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,eecc7a97-33d6-e911-8296-06c6ee6741dc,TermDepositAccountArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=*,visibility=public
3d4c9631-e2d6-e911-82a8-0680fa6be7c4,,cae7ba0e-35d6-e911-8296-06c6ee6741dc,RolloverArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,dbc25e61-e1d6-e911-82a8-0680fa6be7c4,RolloverEvent,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
ebf3f7f4-34d6-e911-8296-06c6ee6741dc,,a90a7c61-497d-e911-823e-069ad1a2e648,CustomerAgreement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,595d1223-32d6-e911-8296-06c6ee6741dc,TermDepositAccountAgreement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
8be0dce1-33d6-e911-8296-06c6ee6741dc,,595d1223-32d6-e911-8296-06c6ee6741dc,TermDepositAccountAgreement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,dc7b68d0-33d6-e911-8296-06c6ee6741dc,TermDepositAccount,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=*,visibility=public
ce710a40-eaa0-ea11-829a-069c02540412,,b68c5dc7-d8a0-ea11-829a-069c02540412,CreditFacility,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,9348d23d-739e-e911-827a-067a41d69b6e,Loan,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=UnderlyingLoan,upper=*,visibility=public
bcc440ab-34d6-e911-8296-06c6ee6741dc,,eecc7a97-33d6-e911-8296-06c6ee6741dc,TermDepositAccountArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,606c73fd-2694-e911-823e-069871e4ec9c,ArrangementInvolvement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
92659bff-33d6-e911-8296-06c6ee6741dc,,eecc7a97-33d6-e911-8296-06c6ee6741dc,TermDepositAccountArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,dc7b68d0-33d6-e911-8296-06c6ee6741dc,TermDepositAccount,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
b7cfede0-d7d6-e911-82a8-0680fa6be7c4,,050ad0e5-32d6-e911-8296-06c6ee6741dc,TermDepositProduct,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,595d1223-32d6-e911-8296-06c6ee6741dc,TermDepositAccountAgreement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
11447719-ded6-e911-82a8-0680fa6be7c4,,242e123d-ddd6-e911-82a8-0680fa6be7c4,PrematureTerminationEvent,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,92910269-8dab-e911-828c-06e8cb19aef2,MoneyTransferInstruction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
f4378cf9-eca0-ea11-829a-069c02540412,,e1c01d16-d9a0-ea11-829a-069c02540412,CreditFacilityArrangement,aggregation=composite,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,974543f6-3494-e911-823e-069871e4ec9c,FeeArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
d894ebe7-dda0-ea11-829a-069c02540412,,7c2a38c0-dda0-ea11-829a-069c02540412,CreditFacilityAgreement,aggregation=composite,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,e1c01d16-d9a0-ea11-829a-069c02540412,CreditFacilityArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
32c1bde3-38d6-e911-8296-06c6ee6741dc,,595d1223-32d6-e911-8296-06c6ee6741dc,TermDepositAccountAgreement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,158c8116-38d6-e911-8296-06c6ee6741dc,CustomerFeedback,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
a2f8864d-ddd6-e911-82a8-0680fa6be7c4,,4aec4f31-34d6-e911-8296-06c6ee6741dc,PrematureTerminationArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,242e123d-ddd6-e911-82a8-0680fa6be7c4,PrematureTerminationEvent,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
b1882eb7-e2d6-e911-82a8-0680fa6be7c4,,983b78e0-03c8-e911-8296-065c48f41faa,Correspondence,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,5f8aa03b-e2d6-e911-82a8-0680fa6be7c4,RolloverEventCorrespondence,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
f184bb1e-d9a0-ea11-829a-069c02540412,,b68c5dc7-d8a0-ea11-829a-069c02540412,CreditFacility,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,e1c01d16-d9a0-ea11-829a-069c02540412,CreditFacilityArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
37720fce-e3d6-e911-82a8-0680fa6be7c4,,dbc25e61-e1d6-e911-82a8-0680fa6be7c4,RolloverEvent,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
3549a36c-e8a0-ea11-829a-069c02540412,,7311775e-e8a0-ea11-829a-069c02540412,CreditFacilityAccount,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,e1c01d16-d9a0-ea11-829a-069c02540412,CreditFacilityArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
16cf4561-eba0-ea11-829a-069c02540412,,7c2a38c0-dda0-ea11-829a-069c02540412,CreditFacilityAgreement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,5e8ac218-7780-e911-823e-061de61e9206,CollateralAgreement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
1ce1cd29-eda0-ea11-829a-069c02540412,,e1c01d16-d9a0-ea11-829a-069c02540412,CreditFacilityArrangement,aggregation=composite,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,ecb3c959-0ba7-e911-8288-068d1795c1bc,RepaymentArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
edadb473-f650-eb11-82e3-06835c7d8e0d,,7c2fd267-f650-eb11-82e3-06835c7d8e0d,FiduciaryService,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,f2748a6f-f250-eb11-82e3-06835c7d8e0d,FiduciaryArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
cb401992-f850-eb11-82e3-06835c7d8e0d,,92b4cd6c-1eab-ea11-829f-0691f30ba14c,InvestmentPortfolio,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,"nm=Managed
Portfolio",upper=*,visibility=public,de4892d0-e150-eb11-82e3-06835c7d8e0d,FiduciaryAgreement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
88d85a18-f350-eb11-82e3-06835c7d8e0d,,f2748a6f-f250-eb11-82e3-06835c7d8e0d,FiduciaryArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,23fdd7fa-5370-eb11-82fd-061e1f234dd5,FiduciaryInstruction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
2b80cc45-5570-eb11-82fd-061e1f234dd5,,f2748a6f-f250-eb11-82e3-06835c7d8e0d,FiduciaryArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,870a113d-5570-eb11-82fd-061e1f234dd5,FiduciaryAccount,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
94093cd8-e150-eb11-82e3-06835c7d8e0d,,28ebd97e-dd50-eb11-82e3-06835c7d8e0d,FiduciaryRelationship,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,de4892d0-e150-eb11-82e3-06835c7d8e0d,FiduciaryAgreement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
afa1d476-f250-eb11-82e3-06835c7d8e0d,,de4892d0-e150-eb11-82e3-06835c7d8e0d,FiduciaryAgreement,aggregation=composite,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,f2748a6f-f250-eb11-82e3-06835c7d8e0d,FiduciaryArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
1a5e9440-5370-eb11-82fd-061e1f234dd5,,f2748a6f-f250-eb11-82e3-06835c7d8e0d,FiduciaryArrangement,aggregation=shared,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,974543f6-3494-e911-823e-069871e4ec9c,FeeArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
60a4cab0-5370-eb11-82fd-061e1f234dd5,,28ebd97e-dd50-eb11-82e3-06835c7d8e0d,FiduciaryRelationship,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,1f3fa999-5370-eb11-82fd-061e1f234dd5,FiduciaryRelationshipInvolvement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
f0e98c63-5470-eb11-82fd-061e1f234dd5,,23fdd7fa-5370-eb11-82fd-061e1f234dd5,FiduciaryInstruction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,47b84c03-f350-eb11-82e3-06835c7d8e0d,FiduciaryTransaction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
7c01b06c-7ab7-e911-8291-0657c6eca57a,,3a88c81e-1fb5-e911-828c-06363e70c8fa,TransactionBatch,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,075bdf0f-64b7-e911-8291-0657c6eca57a,CardClearing,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
13528257-7cb7-e911-8291-0657c6eca57a,,c2720b22-6cb7-e911-8291-0657c6eca57a,CardClearingSettlementArrangement,aggregation=shared,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,974543f6-3494-e911-823e-069871e4ec9c,FeeArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
86a31999-f7a0-ea11-829a-069c02540412,,a17e1778-f7a0-ea11-829a-069c02540412,TaxAdvisoryServiceArrangementFulfilmentEvent,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,19ffda0a-f5a0-ea11-829a-069c02540412,TaxAdvisoryServiceArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
b4a0eb76-aca1-ea11-829a-065300d6f09e,,458f6116-f4a0-ea11-829a-069c02540412,TaxAdvisoryService,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,6e23c00f-efce-e911-8296-06bf764cb4bc,CustomerPositionState,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,"nm=Used
AnalyticalMeasure",upper=*,visibility=public
f845c0a0-2f5f-eb11-82e9-06394efee01d,,0c2f16e0-2e5f-eb11-82e9-06394efee01d,LoanInstruction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,e6304f28-fd60-e911-8237-068e13695e26,PaymentInstruction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
f1452e12-f5a0-ea11-829a-069c02540412,,458f6116-f4a0-ea11-829a-069c02540412,TaxAdvisoryService,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,19ffda0a-f5a0-ea11-829a-069c02540412,TaxAdvisoryServiceArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
19b7c5b9-a4a1-ea11-829a-065300d6f09e,,458f6116-f4a0-ea11-829a-069c02540412,TaxAdvisoryService,aggregation=composite,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=SystemInSession,upper=1,visibility=public,86db65b1-a4a1-ea11-829a-065300d6f09e,TaxAdvisoryServiceSession,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=OperatingSession,upper=*,visibility=public
6a5c4d4c-b1a1-ea11-829a-065300d6f09e,,19ffda0a-f5a0-ea11-829a-069c02540412,TaxAdvisoryServiceArrangement,aggregation=composite,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,3f5a684e-aea1-ea11-829a-065300d6f09e,TaxOptimizationAdvisoryServiceArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
83f783ec-a4a1-ea11-829a-065300d6f09e,,86db65b1-a4a1-ea11-829a-065300d6f09e,TaxAdvisoryServiceSession,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,a17e1778-f7a0-ea11-829a-069c02540412,TaxAdvisoryServiceArrangementFulfilmentEvent,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=SessionEvent,upper=*,visibility=public
152abb97-a7a1-ea11-829a-065300d6f09e,,90958b69-a7a1-ea11-829a-065300d6f09e,TaxAdvisoryServiceArrangementInvolvement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,19ffda0a-f5a0-ea11-829a-069c02540412,TaxAdvisoryServiceArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
77dd9dc6-72b7-e911-8291-0657c6eca57a,,c2720b22-6cb7-e911-8291-0657c6eca57a,CardClearingSettlementArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,586f61ad-72b7-e911-8291-0657c6eca57a,CardClearingSettlementObligationFulfillmentEvent,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
e97d7a4b-6db7-e911-8291-0657c6eca57a,,075bdf0f-64b7-e911-8291-0657c6eca57a,CardClearing,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,3dcd65da-62b7-e911-8291-0657c6eca57a,CardClearingProcedure,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=SupportingProcedure,upper=1,visibility=public
6bd0ed39-6cb7-e911-8291-0657c6eca57a,,075bdf0f-64b7-e911-8291-0657c6eca57a,CardClearing,aggregation=shared,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,c2720b22-6cb7-e911-8291-0657c6eca57a,CardClearingSettlementArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
0eb19501-72b7-e911-8291-0657c6eca57a,,075bdf0f-64b7-e911-8291-0657c6eca57a,CardClearing,aggregation=shared,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,e86ceaf6-71b7-e911-8291-0657c6eca57a,CardClearingSettlementTermAndCondition,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
5f6f4d8a-a5a4-e911-8284-062084c0b880,,974543f6-3494-e911-823e-069871e4ec9c,FeeArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,b5a55978-a5a4-e911-8284-062084c0b880,FeeArrangementFulfilmentEvent,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
fde31725-d341-ea11-8289-06eda7f62320,,974543f6-3494-e911-823e-069871e4ec9c,FeeArrangement,aggregation=composite,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,a2226ddf-d241-ea11-8289-06eda7f62320,FeeArrangementModality,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
302f9f7e-8bd1-ea11-82b1-061e3979cf2c,,67df07ad-1981-e911-823e-06e233b9c772,BankingProductAgreement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,d16b937e-8ad1-ea11-82b1-061e3979cf2c,LimitArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
1c65d750-8cd1-ea11-82b1-061e3979cf2c,,0a28b29d-5c96-e911-823e-062d75b50cca,WithdrawalServiceArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,4c3c1b85-8cd1-ea11-82b1-061e3979cf2c,ArrangementAccount,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
7f7ef557-8cd1-ea11-82b1-061e3979cf2c,,01d64189-5c96-e911-823e-062d75b50cca,DepositServiceArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,4c3c1b85-8cd1-ea11-82b1-061e3979cf2c,ArrangementAccount,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
0dda4461-a255-eb11-82e3-06afd984332d,,dfcec89b-db3a-eb11-82e3-06a412e5ead5,LeaseArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,974543f6-3494-e911-823e-069871e4ec9c,FeeArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
6908454e-8dd1-ea11-82b1-061e3979cf2c,,67df07ad-1981-e911-823e-06e233b9c772,BankingProductAgreement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,01d64189-5c96-e911-823e-062d75b50cca,DepositServiceArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
5f4b8129-a355-eb11-82e3-06afd984332d,,dfcec89b-db3a-eb11-82e3-06a412e5ead5,LeaseArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,280f7086-bf56-e911-8237-06ecaacb4c68,CollateralAssetArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
104a7d08-a455-eb11-82e3-06afd984332d,,dfcec89b-db3a-eb11-82e3-06a412e5ead5,LeaseArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,2cd1dc8a-85a4-e911-8284-062084c0b880,DeviceArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
d2252c27-a455-eb11-82e3-06afd984332d,,dfcec89b-db3a-eb11-82e3-06a412e5ead5,LeaseArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,80603ecd-74a9-ea11-829f-06478228ed28,CorporateActionArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
98e1f190-a455-eb11-82e3-06afd984332d,,dfcec89b-db3a-eb11-82e3-06a412e5ead5,LeaseArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,efd74dde-5896-e911-823e-062d75b50cca,LienArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
cfaa6416-8cd1-ea11-82b1-061e3979cf2c,,f0129ac2-3394-e911-823e-069871e4ec9c,InterestArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,4c3c1b85-8cd1-ea11-82b1-061e3979cf2c,ArrangementAccount,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
66df264c-0eab-ea11-829f-0691f30ba14c,,458f6116-f4a0-ea11-829a-069c02540412,TaxAdvisoryService,aggregation=composite,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,6a9a554a-04ab-ea11-829f-0691f30ba14c,TaxOptimizationAdvisoryService,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
bbb792c5-8bd1-ea11-82b1-061e3979cf2c,,67df07ad-1981-e911-823e-06e233b9c772,BankingProductAgreement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,f0129ac2-3394-e911-823e-069871e4ec9c,InterestArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
d0e6edfe-a255-eb11-82e3-06afd984332d,,dfcec89b-db3a-eb11-82e3-06a412e5ead5,LeaseArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,0a28b29d-5c96-e911-823e-062d75b50cca,WithdrawalServiceArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
7ba1ba73-a255-eb11-82e3-06afd984332d,,dfcec89b-db3a-eb11-82e3-06a412e5ead5,LeaseArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,ca976c42-7c96-e911-823e-062d75b50cca,SweepArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
62062a0c-a355-eb11-82e3-06afd984332d,,dfcec89b-db3a-eb11-82e3-06a412e5ead5,LeaseArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,a6ea66b8-8596-e911-823e-062d75b50cca,PaymentServiceArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
7ae365f3-ada1-ea11-829a-065300d6f09e,,19ffda0a-f5a0-ea11-829a-069c02540412,TaxAdvisoryServiceArrangement,aggregation=composite,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,974543f6-3494-e911-823e-069871e4ec9c,FeeArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
