UID Generalization relation,UID Generalization,Generalization,UID Specialization,Specialization,
3799676b-c456-e911-8237-06ecaacb4c68,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,dc503b01-c256-e911-8237-06ecaacb4c68,CollateralArrangementInvolvement,
13f1c6d3-2f5f-eb11-82e9-06394efee01d,7effad6e-9965-e911-8237-06eba4258fe0,Instruction,0c2f16e0-2e5f-eb11-82e9-06394efee01d,LoanInstruction,
8e7ad7cc-f66a-eb11-82f6-0687cfa2c9e3,6dc9f3aa-ffa6-e911-8288-068d1795c1bc,LoanArrangement,be194fb6-f66a-eb11-82f6-0687cfa2c9e3,SyndicateArrangement,
f73eee05-74a9-ea11-829f-06478228ed28,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement,6dc9f3aa-ffa6-e911-8288-068d1795c1bc,LoanArrangement,
c283149f-315f-eb11-82e9-06394efee01d,9348d23d-739e-e911-827a-067a41d69b6e,Loan,9c2adc62-2356-e911-8237-060aad038e48,LoanProduct,
3fa9c37d-26aa-e911-8288-0674300188c0,6dc9f3aa-ffa6-e911-8288-068d1795c1bc,LoanArrangement,ecb3c959-0ba7-e911-8288-068d1795c1bc,RepaymentArrangement,
0d89a5ef-c356-e911-8237-06ecaacb4c68,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,01e5035a-be56-e911-8237-06ecaacb4c68,LoanAgreementInvolvement,
f02d1ac9-c356-e911-8237-06ecaacb4c68,dc503b01-c256-e911-8237-06ecaacb4c68,CollateralArrangementInvolvement,20c9fb33-c356-e911-8237-06ecaacb4c68,CollateralServicingPartyRole,
a4a90fef-7c57-e911-8237-0645314e65ac,ea36f45c-1656-e911-8237-060aad038e48,Assessment,f1841b19-1656-e911-8237-060aad038e48,UnderwritingAssessment,
502b3afd-c356-e911-8237-06ecaacb4c68,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,f3cc936b-be56-e911-8237-06ecaacb4c68,UnderwritingArrangementInvolvement,
31989ad4-07a7-e911-8288-068d1795c1bc,1aeced65-0b68-e911-8237-06dd5e24f7bc,BankingProduct,9c2adc62-2356-e911-8237-060aad038e48,LoanProduct,
ba70f00e-305f-eb11-82e9-06394efee01d,5708a70e-fd6f-e911-8237-06309b11004c,Transaction,f39adfe7-2e5f-eb11-82e9-06394efee01d,LoanTransaction,
90bdc246-08a7-e911-8288-068d1795c1bc,3ff20cc9-4c7d-e911-823e-069ad1a2e648,ProductSalesAgreement,3225a15a-2356-e911-8237-060aad038e48,LoanAgreement,
fe59f1ba-76ad-e911-828c-062300208360,7fa3e892-2b81-e911-823e-06e80039c878,Procedure,4ce9a675-76ad-e911-828c-062300208360,OpenItemProcedure,
3d150af4-79ad-e911-828c-062300208360,dfe32bfe-2281-e911-823e-06e233b9c772,AgreementInvolvement,01e5035a-be56-e911-8237-06ecaacb4c68,LoanAgreementInvolvement,
c9a18afa-79ad-e911-828c-062300208360,606c73fd-2694-e911-823e-069871e4ec9c,ArrangementInvolvement,7e4e9397-79ad-e911-828c-062300208360,LoanArrangementInvolvement,
209dd4e1-dda0-ea11-829a-069c02540412,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,7c2a38c0-dda0-ea11-829a-069c02540412,CreditFacilityAgreement,
b9b72174-34d6-e911-8296-06c6ee6741dc,eecc7a97-33d6-e911-8296-06c6ee6741dc,TermDepositAccountArrangement,4aec4f31-34d6-e911-8296-06c6ee6741dc,PrematureTerminationArrangement,
eb7ae2e9-3bd6-e911-8296-06c6ee6741dc,eecc7a97-33d6-e911-8296-06c6ee6741dc,TermDepositAccountArrangement,57b90380-3bd6-e911-8296-06c6ee6741dc,TermDepositArrangement,
9f64568a-daa0-ea11-829a-069c02540412,c80f2ee6-f097-e911-827a-06d89370a58e,ServiceArrangement,e1c01d16-d9a0-ea11-829a-069c02540412,CreditFacilityArrangement,
f4da55d0-32d6-e911-8296-06c6ee6741dc,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,5db8ac23-a4df-ea11-82b8-06ba2d0fd90f,DepositAccountAgreement,
019b7577-35d6-e911-8296-06c6ee6741dc,eecc7a97-33d6-e911-8296-06c6ee6741dc,TermDepositAccountArrangement,cae7ba0e-35d6-e911-8296-06c6ee6741dc,RolloverArrangement,
0a6e837a-34d6-e911-8296-06c6ee6741dc,eecc7a97-33d6-e911-8296-06c6ee6741dc,TermDepositAccountArrangement,974543f6-3494-e911-823e-069871e4ec9c,FeeArrangement,
798df493-3bd6-e911-8296-06c6ee6741dc,01d64189-5c96-e911-823e-062d75b50cca,DepositServiceArrangement,57b90380-3bd6-e911-8296-06c6ee6741dc,TermDepositArrangement,
1099f395-34d6-e911-8296-06c6ee6741dc,eecc7a97-33d6-e911-8296-06c6ee6741dc,TermDepositAccountArrangement,fc930fc2-8c9e-e911-827a-06e8627b9e66,InformationArrangement,
d54b97b5-a4df-ea11-82b8-06ba2d0fd90f,5db8ac23-a4df-ea11-82b8-06ba2d0fd90f,DepositAccountAgreement,595d1223-32d6-e911-8296-06c6ee6741dc,TermDepositAccountAgreement,
776de029-33d6-e911-8296-06c6ee6741dc,1aeced65-0b68-e911-8237-06dd5e24f7bc,BankingProduct,050ad0e5-32d6-e911-8296-06c6ee6741dc,TermDepositProduct,
0478fe12-34d6-e911-8296-06c6ee6741dc,9fe05cf9-fd60-e911-8237-068e13695e26,Account,dc7b68d0-33d6-e911-8296-06c6ee6741dc,TermDepositAccount,
d4e22284-34d6-e911-8296-06c6ee6741dc,eecc7a97-33d6-e911-8296-06c6ee6741dc,TermDepositAccountArrangement,f0129ac2-3394-e911-823e-069871e4ec9c,InterestArrangement,
3f41da8f-e8a0-ea11-829a-069c02540412,9fe05cf9-fd60-e911-8237-068e13695e26,Account,7311775e-e8a0-ea11-829a-069c02540412,CreditFacilityAccount,
2f80cc45-5570-eb11-82fd-061e1f234dd5,9fe05cf9-fd60-e911-8237-068e13695e26,Account,870a113d-5570-eb11-82fd-061e1f234dd5,FiduciaryAccount,
6117861c-5770-eb11-82fd-061e1f234dd5,fa6490a1-8957-e911-8237-0645314e65ac,PartyRelationship,28ebd97e-dd50-eb11-82e3-06835c7d8e0d,FiduciaryRelationship,
81ab6660-f750-eb11-82e3-06835c7d8e0d,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,de4892d0-e150-eb11-82e3-06835c7d8e0d,FiduciaryAgreement,
af9e3de5-5370-eb11-82fd-061e1f234dd5,0cbfb7fb-5997-e911-823e-065ba593ba6e,Service,7c2fd267-f650-eb11-82e3-06835c7d8e0d,FiduciaryService,
ad67ce81-5470-eb11-82fd-061e1f234dd5,5708a70e-fd6f-e911-8237-06309b11004c,Transaction,47b84c03-f350-eb11-82e3-06835c7d8e0d,FiduciaryTransaction,
d75cc679-5470-eb11-82fd-061e1f234dd5,7effad6e-9965-e911-8237-06eba4258fe0,Instruction,23fdd7fa-5370-eb11-82fd-061e1f234dd5,FiduciaryInstruction,
5e7532aa-5370-eb11-82fd-061e1f234dd5,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,1f3fa999-5370-eb11-82fd-061e1f234dd5,FiduciaryRelationshipInvolvement,
3c33103d-26aa-e911-8288-0674300188c0,6dc9f3aa-ffa6-e911-8288-068d1795c1bc,LoanArrangement,f0129ac2-3394-e911-823e-069871e4ec9c,InterestArrangement,
6658369a-2c5f-eb11-82e9-06394efee01d,6dc9f3aa-ffa6-e911-8288-068d1795c1bc,LoanArrangement,a6ea66b8-8596-e911-823e-062d75b50cca,PaymentServiceArrangement,
8393796f-26aa-e911-8288-0674300188c0,6dc9f3aa-ffa6-e911-8288-068d1795c1bc,LoanArrangement,0a28b29d-5c96-e911-823e-062d75b50cca,WithdrawalServiceArrangement,
baa85d43-6db7-e911-8291-0657c6eca57a,579446a8-6bb7-e911-8291-0657c6eca57a,ClearingProcedure,3dcd65da-62b7-e911-8291-0657c6eca57a,CardClearingProcedure,
fbe39d89-f5a0-ea11-829a-069c02540412,9e6e153d-5997-e911-823e-065ba593ba6e,ProductService,458f6116-f4a0-ea11-829a-069c02540412,TaxAdvisoryService,
c1cc4b7c-5270-eb11-82fd-061e1f234dd5,c80f2ee6-f097-e911-827a-06d89370a58e,ServiceArrangement,f2748a6f-f250-eb11-82e3-06835c7d8e0d,FiduciaryArrangement,
dce11e32-26aa-e911-8288-0674300188c0,6dc9f3aa-ffa6-e911-8288-068d1795c1bc,LoanArrangement,974543f6-3494-e911-823e-069871e4ec9c,FeeArrangement,
f873564f-09ab-ea11-829f-0691f30ba14c,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement,19ffda0a-f5a0-ea11-829a-069c02540412,TaxAdvisoryServiceArrangement,
8f989b9c-a4a1-ea11-829a-065300d6f09e,6fd7342a-138d-e911-823e-067b7da9d714,System,458f6116-f4a0-ea11-829a-069c02540412,TaxAdvisoryService,
e74ea30d-2d5f-eb11-82e9-06394efee01d,6dc9f3aa-ffa6-e911-8288-068d1795c1bc,LoanArrangement,efd74dde-5896-e911-823e-062d75b50cca,LienArrangement,
9e9a3ab9-4cfa-e911-82bd-06e507138132,6a51e05c-2ef7-e911-82bd-06554362bd22,RemunerationArrangement,981f6e23-2df7-e911-82bd-06554362bd22,SalaryArrangement,
9f720c84-2c5f-eb11-82e9-06394efee01d,6dc9f3aa-ffa6-e911-8288-068d1795c1bc,LoanArrangement,ca976c42-7c96-e911-823e-062d75b50cca,SweepArrangement,
fb3db0b1-2c5f-eb11-82e9-06394efee01d,6dc9f3aa-ffa6-e911-8288-068d1795c1bc,LoanArrangement,280f7086-bf56-e911-8237-06ecaacb4c68,CollateralAssetArrangement,
2936ce18-9890-eb11-8310-06a4d64a8775,6dc9f3aa-ffa6-e911-8288-068d1795c1bc,LoanArrangement,688664c2-9790-eb11-8310-06a4d64a8775,LoanPrincipalArrangement,
a5756cf3-a4a1-ea11-829a-065300d6f09e,f5145a15-138d-e911-823e-067b7da9d714,Session,86db65b1-a4a1-ea11-829a-065300d6f09e,TaxAdvisoryServiceSession,
5cfe0417-64b7-e911-8291-0657c6eca57a,b78127c9-63b7-e911-8291-0657c6eca57a,Clearing,075bdf0f-64b7-e911-8291-0657c6eca57a,CardClearing,
6e51d5c9-a5a1-ea11-829a-065300d6f09e,3b53beb6-f4a9-e911-8288-06812ee60d2a,ArrangementFulfilmentEvent,a17e1778-f7a0-ea11-829a-069c02540412,TaxAdvisoryServiceArrangementFulfilmentEvent,
d8ba76ee-2c5f-eb11-82e9-06394efee01d,6dc9f3aa-ffa6-e911-8288-068d1795c1bc,LoanArrangement,01d64189-5c96-e911-823e-062d75b50cca,DepositServiceArrangement,
8130bfae-6bb7-e911-8291-0657c6eca57a,7fa3e892-2b81-e911-823e-06e80039c878,Procedure,579446a8-6bb7-e911-8291-0657c6eca57a,ClearingProcedure,
d9647ecd-2c5f-eb11-82e9-06394efee01d,6dc9f3aa-ffa6-e911-8288-068d1795c1bc,LoanArrangement,2cd1dc8a-85a4-e911-8284-062084c0b880,DeviceArrangement,
628ba4f0-0eab-ea11-829f-0691f30ba14c,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,90958b69-a7a1-ea11-829a-065300d6f09e,TaxAdvisoryServiceArrangementInvolvement,
60860c0b-8dd1-ea11-82b1-061e3979cf2c,9fe05cf9-fd60-e911-8237-068e13695e26,Account,051235d6-8cd1-ea11-82b1-061e3979cf2c,AgreementAccount,
2c21cfbb-8cd1-ea11-82b1-061e3979cf2c,9fe05cf9-fd60-e911-8237-068e13695e26,Account,4c3c1b85-8cd1-ea11-82b1-061e3979cf2c,ArrangementAccount,
c8508a9e-8cba-e911-8291-062b31ab758a,3fd1b799-fc60-e911-8237-068e13695e26,CardPaymentArrangement,2cd1dc8a-85a4-e911-8284-062084c0b880,DeviceArrangement,
cd5699d5-74d2-ea11-82b1-0639303da68c,8563d786-6ca9-ea11-829f-06478228ed28,InvestmentAccountArrangement,d16b937e-8ad1-ea11-82b1-061e3979cf2c,LimitArrangement,
01d6c9c3-78d4-e911-8296-06922f00c5a6,3fd1b799-fc60-e911-8237-068e13695e26,CardPaymentArrangement,0e4f87ba-78d4-e911-8296-06922f00c5a6,AccountArrangement,
d096acf2-e0b9-e911-8291-06e0c61563f0,3fd1b799-fc60-e911-8237-068e13695e26,CardPaymentArrangement,974543f6-3494-e911-823e-069871e4ec9c,FeeArrangement,
28836f61-90b0-ea11-829f-06e9ae0e1608,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,42a30afa-8db0-ea11-829f-06e9ae0e1608,InvestmentAccountAgreementInvolvement,
29f5d7ca-76d4-e911-8296-06922f00c5a6,9e6e153d-5997-e911-823e-065ba593ba6e,ProductService,075e9516-f560-e911-8237-068e13695e26,CardPaymentService,
212d4f4f-7d59-eb11-82e3-069263446f67,9fe05cf9-fd60-e911-8237-068e13695e26,Account,32335591-46b1-ea11-829f-06cfa6a4383a,CashAccount,
77f18016-b85c-eb11-82e9-065ba105bad3,fe005481-40b1-ea11-829f-06cfa6a4383a,NonCashServiceArrangement,80603ecd-74a9-ea11-829f-06478228ed28,CorporateActionArrangement,
6dfc5095-dab9-e911-8291-06e0c61563f0,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,4f95e527-f560-e911-8237-068e13695e26,CardPaymentAgreement,
ff0b842e-41b1-ea11-829f-06cfa6a4383a,8563d786-6ca9-ea11-829f-06478228ed28,InvestmentAccountArrangement,fe005481-40b1-ea11-829f-06cfa6a4383a,NonCashServiceArrangement,
ca1e90fa-0bcb-e911-8296-06112f0997f2,9fe05cf9-fd60-e911-8237-068e13695e26,Account,5efefeee-0acb-e911-8296-06112f0997f2,MerchantAccount,
9ea1c7ff-6da9-ea11-829f-06478228ed28,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement,8563d786-6ca9-ea11-829f-06478228ed28,InvestmentAccountArrangement,
be1c4de7-6da9-ea11-829f-06478228ed28,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,edcae772-6ca9-ea11-829f-06478228ed28,InvestmentAccountAgreement,
17f68437-40b1-ea11-829f-06cfa6a4383a,8563d786-6ca9-ea11-829f-06478228ed28,InvestmentAccountArrangement,36bdcde1-3fb1-ea11-829f-06cfa6a4383a,CashServiceArrangement,
47797163-955c-eb11-82e9-065ba105bad3,36bdcde1-3fb1-ea11-829f-06cfa6a4383a,CashServiceArrangement,974543f6-3494-e911-823e-069871e4ec9c,FeeArrangement,
f991f3e3-0bcb-e911-8296-06112f0997f2,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,d40bcd55-05cb-e911-8296-06112f0997f2,MerchantAgreement,
004c9470-11cb-e911-8296-06112f0997f2,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,b69aa872-0fcb-e911-8296-06112f0997f2,MerchantAgreementInvolvement,
a6317d63-b85c-eb11-82e9-065ba105bad3,fe005481-40b1-ea11-829f-06cfa6a4383a,NonCashServiceArrangement,01d64189-5c96-e911-823e-062d75b50cca,DepositServiceArrangement,
976238e1-6da9-ea11-829f-06478228ed28,1aeced65-0b68-e911-8237-06dd5e24f7bc,BankingProduct,22595223-6ca9-ea11-829f-06478228ed28,InvestmentAccountProduct,
56db33a8-b85c-eb11-82e9-065ba105bad3,fe005481-40b1-ea11-829f-06cfa6a4383a,NonCashServiceArrangement,0a28b29d-5c96-e911-823e-062d75b50cca,WithdrawalServiceArrangement,
cc9bbff2-0bcb-e911-8296-06112f0997f2,1aeced65-0b68-e911-8237-06dd5e24f7bc,BankingProduct,2d823eda-04cb-e911-8296-06112f0997f2,MerchantService,
cc96acf2-e0b9-e911-8291-06e0c61563f0,3fd1b799-fc60-e911-8237-068e13695e26,CardPaymentArrangement,f0129ac2-3394-e911-823e-069871e4ec9c,InterestArrangement,
32b762c0-f8aa-ea11-829f-0691f30ba14c,1aeced65-0b68-e911-8237-06dd5e24f7bc,BankingProduct,7c7f00b7-f8aa-ea11-829f-0691f30ba14c,FinancialAdvisoryService,
07d414f7-0eab-ea11-829f-0691f30ba14c,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,586501c5-00ab-ea11-829f-0691f30ba14c,FinancialAdvisoryServiceInvolvement,
5ae3ba58-07ab-ea11-829f-0691f30ba14c,3b53beb6-f4a9-e911-8288-06812ee60d2a,ArrangementFulfilmentEvent,6cd30750-06ab-ea11-829f-0691f30ba14c,FinancialPlanningAdvisoryServiceArrangementFulfilmentEvent,
eb130dd9-2a6a-eb11-82f6-0662bdd087b7,5708a70e-fd6f-e911-8237-06309b11004c,Transaction,a6b05268-fa69-eb11-82f6-0662bdd087b7,RewardPointTransaction,
ab1972ad-2a6a-eb11-82f6-0662bdd087b7,7effad6e-9965-e911-8237-06eba4258fe0,Instruction,bbe047de-296a-eb11-82f6-0662bdd087b7,RewardPointInstruction,
063da0e9-fbaa-ea11-829f-0691f30ba14c,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement,65438ba3-fbaa-ea11-829f-0691f30ba14c,FinancialAdvisoryServiceArrangement,
0b2d9b63-07ab-ea11-829f-0691f30ba14c,3b53beb6-f4a9-e911-8288-06812ee60d2a,ArrangementFulfilmentEvent,18c65fc2-b1a1-ea11-829a-065300d6f09e,TaxOptimizationAdvisoryServiceArrangementFulfilmentEvent,
3364d333-feaa-ea11-829f-0691f30ba14c,f5145a15-138d-e911-823e-067b7da9d714,Session,f95fcc09-feaa-ea11-829f-0691f30ba14c,FinancialAdvisoryServiceSession,
42116900-fdaa-ea11-829f-0691f30ba14c,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement,6f3b841a-fbaa-ea11-829f-0691f30ba14c,FinancialAdvisoryServiceAgreement,
a55bd375-07ab-ea11-829f-0691f30ba14c,3b53beb6-f4a9-e911-8288-06812ee60d2a,ArrangementFulfilmentEvent,0470cf2a-07ab-ea11-829f-0691f30ba14c,ProductGuidanceAdvisoryServiceArrangementFulfilmentEvent,
95b2bcc4-06ab-ea11-829f-0691f30ba14c,3b53beb6-f4a9-e911-8288-06812ee60d2a,ArrangementFulfilmentEvent,b5a55978-a5a4-e911-8284-062084c0b880,FeeArrangementFulfilmentEvent,
d315a0e5-fdaa-ea11-829f-0691f30ba14c,6fd7342a-138d-e911-823e-067b7da9d714,System,7c7f00b7-f8aa-ea11-829f-0691f30ba14c,FinancialAdvisoryService,
c3b21221-fbaa-ea11-829f-0691f30ba14c,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,6f3b841a-fbaa-ea11-829f-0691f30ba14c,FinancialAdvisoryServiceAgreement,
b79127f6-ffaa-ea11-829f-0691f30ba14c,3b53beb6-f4a9-e911-8288-06812ee60d2a,ArrangementFulfilmentEvent,e4923c9f-ffaa-ea11-829f-0691f30ba14c,FinancialAdvisoryServiceArrangementFulfilmentEvent,
f8169c62-598d-eb11-8310-068d732c0449,64fe5512-598d-eb11-8310-068d732c0449,Feature,acebac7f-bd56-e911-8237-06ecaacb4c68,Condition,
12b8609a-618d-eb11-8310-068d732c0449,e2cc80ca-5c8d-eb11-8310-068d732c0449,ProductFeatureModality,5277bbed-5897-e911-823e-065ba593ba6e,ProductServiceModality,
74e5897d-598d-eb11-8310-068d732c0449,d16fa97c-588d-eb11-8310-068d732c0449,FeatureModality,48c585c3-5b97-e911-823e-065ba593ba6e,ServiceModality,
a24aff4b-598d-eb11-8310-068d732c0449,64fe5512-598d-eb11-8310-068d732c0449,Feature,0cbfb7fb-5997-e911-823e-065ba593ba6e,Service,
479e1f28-7aac-e911-828c-064985deff14,92910269-8dab-e911-828c-06e8cb19aef2,MoneyTransferInstruction,63628987-10ab-e911-828c-0605e339c9ac,WithdrawalInstruction,
837ad943-01a7-e911-8288-068d1795c1bc,9fe05cf9-fd60-e911-8237-068e13695e26,Account,f52b5abc-fca6-e911-8288-068d1795c1bc,LoanAccount,
b1d1725a-26aa-e911-8288-0674300188c0,6dc9f3aa-ffa6-e911-8288-068d1795c1bc,LoanArrangement,96afb0be-aca3-e911-8284-065b2e50bbd8,DisbursementArrangement,
7006e801-d5a0-ea11-829a-069c02540412,9e6e153d-5997-e911-823e-065ba593ba6e,ProductService,5555e6e3-16a0-ea11-829a-060fed0ab700,CashManagementAccountService,
e2633a56-17a0-ea11-829a-060fed0ab700,c80f2ee6-f097-e911-827a-06d89370a58e,ServiceArrangement,58593d0d-17a0-ea11-829a-060fed0ab700,CashManagementAccountServiceArrangement,
6b2ea9d0-19a0-ea11-829a-060fed0ab700,9fe05cf9-fd60-e911-8237-068e13695e26,Account,aaa23d24-19a0-ea11-829a-060fed0ab700,CashManagementAccount,
c4c9e629-12ab-e911-828c-0605e339c9ac,a6ea66b8-8596-e911-823e-062d75b50cca,PaymentServiceArrangement,70244c62-05aa-e911-8288-06812ee60d2a,StandingOrderFacilityArrangement,
0bc62901-7efe-ea11-82be-063273aef4a5,1aeced65-0b68-e911-8237-06dd5e24f7bc,BankingProduct,075e9516-f560-e911-8237-068e13695e26,CardPaymentService,
ee6b2983-2bd6-e911-8296-06c6ee6741dc,d579f82c-0cd6-e911-8296-0612a84747f6,TermDepositArrangement,ca976c42-7c96-e911-823e-062d75b50cca,SweepArrangement,
ad6625d3-dfb9-e911-8291-06e0c61563f0,3fd1b799-fc60-e911-8237-068e13695e26,CardPaymentArrangement,ecb3c959-0ba7-e911-8288-068d1795c1bc,RepaymentArrangement,
d171cfab-2bd6-e911-8296-06c6ee6741dc,d579f82c-0cd6-e911-8296-0612a84747f6,TermDepositArrangement,a6ea66b8-8596-e911-823e-062d75b50cca,PaymentServiceArrangement,
25eab606-28d6-e911-8296-06c6ee6741dc,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,ca08a49e-0bd6-e911-8296-0612a84747f6,TermDepositAgreement,
6af49e19-7aac-e911-828c-064985deff14,92910269-8dab-e911-828c-06e8cb19aef2,MoneyTransferInstruction,cd2b1465-06aa-e911-8288-06812ee60d2a,StandingOrderInstruction,
6f277e15-12ab-e911-828c-0605e339c9ac,a6ea66b8-8596-e911-823e-062d75b50cca,PaymentServiceArrangement,7875b148-729e-e911-827a-06e8627b9e66,BillPayMandateFacilityArrangement,
43527e11-7aac-e911-828c-064985deff14,92910269-8dab-e911-828c-06e8cb19aef2,MoneyTransferInstruction,ebbe09e1-faa2-e911-8280-06df5c9909ce,DirectDebitInstruction,
380e9de8-2ad6-e911-8296-06c6ee6741dc,d579f82c-0cd6-e911-8296-0612a84747f6,TermDepositArrangement,3a451382-f6a2-e911-8280-06df5c9909ce,LienFacilityArrangement,
db38d118-2bd6-e911-8296-06c6ee6741dc,d579f82c-0cd6-e911-8296-0612a84747f6,TermDepositArrangement,974543f6-3494-e911-823e-069871e4ec9c,FeeArrangement,
34a54039-2bd6-e911-8296-06c6ee6741dc,d579f82c-0cd6-e911-8296-0612a84747f6,TermDepositArrangement,f0129ac2-3394-e911-823e-069871e4ec9c,InterestArrangement,
106fa8c6-2dd6-e911-8296-06c6ee6741dc,d579f82c-0cd6-e911-8296-0612a84747f6,TermDepositArrangement,fc930fc2-8c9e-e911-827a-06e8627b9e66,InformationArrangement,
4ed06950-1eab-e911-828c-0605e339c9ac,d4dfa812-1eab-e911-828c-0605e339c9ac,BillPayMandate,6d8fea76-e855-e911-8237-060aad038e48,DirectDebitMandate,
0e9de76f-2bd6-e911-8296-06c6ee6741dc,d579f82c-0cd6-e911-8296-0612a84747f6,TermDepositArrangement,0a28b29d-5c96-e911-823e-062d75b50cca,WithdrawalServiceArrangement,
8c7ea3c2-73d2-ea11-82b1-0639303da68c,d579f82c-0cd6-e911-8296-0612a84747f6,TermDepositArrangement,d16b937e-8ad1-ea11-82b1-061e3979cf2c,LimitArrangement,
ec518d0d-1994-e911-823e-069871e4ec9c,9fe05cf9-fd60-e911-8237-068e13695e26,Account,56097f9d-1894-e911-823e-069871e4ec9c,CurrentAccount,
b8c53f7c-1bab-ea11-829f-0691f30ba14c,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,cdca7e45-1bab-ea11-829f-0691f30ba14c,CurrentAccountAgreement,
23586a83-1bab-ea11-829f-0691f30ba14c,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement,f04197d7-0594-e911-823e-069871e4ec9c,CurrentAccountArrangement,
2bb53841-7d4e-ea11-8289-06e6d0546392,53777ee2-6a9e-e911-827a-06e8627b9e66,SavingsAccountArrangement,dabdcda0-7c4e-ea11-8289-06e6d0546392,CorrespondenceArrangement,
37f569ba-0594-e911-823e-069871e4ec9c,1aeced65-0b68-e911-8237-06dd5e24f7bc,BankingProduct,506769af-0594-e911-823e-069871e4ec9c,CurrentAccountProduct,
9f9d3554-154f-ea11-8289-069412ea7938,53777ee2-6a9e-e911-827a-06e8627b9e66,SavingsAccountArrangement,936e04c2-144f-ea11-8289-069412ea7938,DebitCardArrangement,
695eb737-85a4-e911-8284-062084c0b880,53777ee2-6a9e-e911-827a-06e8627b9e66,SavingsAccountArrangement,719c9355-a89d-e911-827a-06c73ecc951a,PartyObligationEntitlement,
233f13dc-829e-e911-827a-06e8627b9e66,53777ee2-6a9e-e911-827a-06e8627b9e66,SavingsAccountArrangement,a6ea66b8-8596-e911-823e-062d75b50cca,PaymentServiceArrangement,
409996ac-a69d-e911-827a-06c73ecc951a,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,8856dd89-9b9d-e911-827a-06c73ecc951a,SavingsAccountAgreement,
79e3c9a1-f8a2-e911-8280-06df5c9909ce,53777ee2-6a9e-e911-827a-06e8627b9e66,SavingsAccountArrangement,3a451382-f6a2-e911-8280-06df5c9909ce,LienFacilityArrangement,
6f694127-f5a2-e911-8280-06df5c9909ce,53777ee2-6a9e-e911-827a-06e8627b9e66,SavingsAccountArrangement,f0129ac2-3394-e911-823e-069871e4ec9c,InterestArrangement,
afcc95a3-85a4-e911-8284-062084c0b880,53777ee2-6a9e-e911-827a-06e8627b9e66,SavingsAccountArrangement,2cd1dc8a-85a4-e911-8284-062084c0b880,DeviceArrangement,
73eee063-f5a2-e911-8280-06df5c9909ce,53777ee2-6a9e-e911-827a-06e8627b9e66,SavingsAccountArrangement,0a28b29d-5c96-e911-823e-062d75b50cca,WithdrawalServiceArrangement,
fce747fd-f5a2-e911-8280-06df5c9909ce,53777ee2-6a9e-e911-827a-06e8627b9e66,SavingsAccountArrangement,974543f6-3494-e911-823e-069871e4ec9c,FeeArrangement,
349d1d8c-73d2-ea11-82b1-0639303da68c,53777ee2-6a9e-e911-827a-06e8627b9e66,SavingsAccountArrangement,d16b937e-8ad1-ea11-82b1-061e3979cf2c,LimitArrangement,
04286c17-69ac-e911-828c-067d207d65e6,f09a608f-d877-e911-823e-067f69a9229a,Directory,82ae8e06-69ac-e911-828c-067d207d65e6,ProductDirectory,
1c58bfe3-f8a2-e911-8280-06df5c9909ce,53777ee2-6a9e-e911-827a-06e8627b9e66,SavingsAccountArrangement,ca976c42-7c96-e911-823e-062d75b50cca,SweepArrangement,
0cfd0689-629e-e911-827a-06e8627b9e66,1aeced65-0b68-e911-8237-06dd5e24f7bc,BankingProduct,f5d78473-629e-e911-827a-06e8627b9e66,SavingsAccountProduct,
9f184b7e-74d2-ea11-82b1-0639303da68c,6dc9f3aa-ffa6-e911-8288-068d1795c1bc,LoanArrangement,d16b937e-8ad1-ea11-82b1-061e3979cf2c,LimitArrangement,
d0810a66-3e4e-ea11-8289-069813aed0a6,53777ee2-6a9e-e911-827a-06e8627b9e66,SavingsAccountArrangement,f5bb2666-3b4e-ea11-8289-069813aed0a6,AccountShareArrangement,
